,Word,Pronunciation
48707,toxicologists,"['tɑksɪkɑlədʒɪsts', 'tɑksɪkɒlədʒɪsts', 'tɒksɪkɑlədʒɪsts', 'tɒksɪkɒlədʒɪsts']"
48708,toxicology,"['tɑksɪkɑlədʒi', 'tɑksɪkɒlədʒi', 'tɒksɪkɑlədʒi', 'tɒksɪkɒlədʒi']"
48709,toxin,"['tɑksən', 'tɒksən']"
48710,toxins,"['tɑksənz', 'tɒksənz']"
48711,toy,['tɔɪ']
48712,toyed,['tɔɪd']
48713,toying,['tɔɪɪŋ']
48714,toymaker,"['tɔɪmeɪkɝ', 'tɔɪmeɪkɚ']"
48715,toyo,['toʊjoʊ']
48716,toyota,['toʊjoʊtə']
48717,toys,['tɔɪz']
48718,trace,['tɹeɪs']
48719,traceable,['tɹeɪsəbəl']
48720,traced,['tɹeɪst']
48721,tracer,"['tɹeɪsɝ', 'tɹeɪsɚ']"
48722,tracers,"['tɹeɪsɝz', 'tɹeɪsɚz']"
48723,traces,['tɹeɪsəz']
48724,traces,['tɹeɪsɪz']
48725,trachea,['tɹeɪkiə']
48726,tracheal,['tɹeɪkiəl']
48727,tracing,['tɹeɪsɪŋ']
48728,track,['tɹæk']
48729,tracked,['tɹækt']
48730,tracker,"['tɹækɝ', 'tɹækɚ']"
48731,trackers,"['tɹækɝz', 'tɹækɚz']"
48732,tracking,['tɹækɪŋ']
48733,tracks,['tɹæks']
48734,tract,['tɹækt']
48735,tractable,['tɹæktəbəl']
48736,traction,['tɹækʃən']
48737,tractor,"['tɹæktɝ', 'tɹæktɚ']"
48738,tractors,"['tɹæktɝz', 'tɹæktɚz']"
48739,tracts,['tɹækts']
48740,trade,['tɹeɪd']
48741,traded,['tɹeɪdɪd']
48742,trademark,"['tɹeɪdmɑɹk', 'tɹeɪdmɒɹk']"
48743,trademarked,"['tɹeɪdmɑɹkt', 'tɹeɪdmɒɹkt']"
48744,trademarks,"['tɹeɪdmɑɹks', 'tɹeɪdmɒɹks']"
48745,tradeoff,['tɹeɪdɔf']
48746,tradeoffs,['tɹeɪdɔfs']
48747,trader,"['tɹeɪdɝ', 'tɹeɪdɚ']"
48748,traders,"['tɹeɪdɝz', 'tɹeɪdɚz']"
48749,trades,['tɹeɪdz']
48750,tradesmen,['tɹeɪdzmən']
48751,trading,['tɹeɪdɪŋ']
48752,tradings,['tɹeɪdɪŋz']
48753,tradition,['tɹədɪʃən']
48754,traditional,['tɹədɪʃənəl']
48755,traditionalist,['tɹədɪʃənəlɪst']
48756,traditionalists,['tɹədɪʃnələsts']
48757,traditionally,['tɹədɪʃənəli']
48758,traditionally,['tɹədɪʃnəli']
48759,traditions,['tɹədɪʃənz']
48760,traffic,['tɹæfɪk']
48761,trafficker,"['tɹæfɪkɝ', 'tɹæfɪkɚ']"
48762,traffickers,"['tɹæfɪkɝz', 'tɹæfɪkɚz']"
48763,trafficking,['tɹæfɪkɪŋ']
48764,tragedies,['tɹædʒədiz']
48765,tragedy,['tɹædʒədi']
48766,tragic,['tɹædʒɪk']
48767,tragically,['tɹædʒɪkli']
48768,trail,['tɹeɪl']
48769,trailblazer,"['tɹeɪlbleɪzɝ', 'tɹeɪlbleɪzɚ']"
48770,trailblazers,"['tɹeɪlbleɪzɝz', 'tɹeɪlbleɪzɚz']"
48771,trailed,['tɹeɪld']
48772,trailer,"['tɹeɪlɝ', 'tɹeɪlɚ']"
48773,trailers,"['tɹeɪlɝz', 'tɹeɪlɚz']"
48774,trailing,['tɹeɪlɪŋ']
48775,trails,['tɹeɪlz']
48776,train,['tɹeɪn']
48777,trained,['tɹeɪnd']
48778,trainee,['tɹeɪni']
48779,trainees,['tɹeɪniz']
48780,trainer,"['tɹeɪnɝ', 'tɹeɪnɚ']"
48781,trainers,"['tɹeɪnɝz', 'tɹeɪnɚz']"
48782,training,['tɹeɪnɪŋ']
48783,trains,['tɹeɪnz']
48784,traipse,['tɹeɪps']
48785,traipsing,['tɹeɪpsɪŋ']
48786,trait,['tɹeɪt']
48787,traitor,"['tɹeɪtɝ', 'tɹeɪtɚ']"
48788,traitorous,"['tɹeɪtɝəs', 'tɹeɪtɚəs']"
48789,traitors,"['tɹeɪtɝz', 'tɹeɪtɚz']"
48790,traits,['tɹeɪts']
48791,trajectory,"['tɹədʒɛktɝi', 'tɹədʒɛktɚi']"
48792,tram,['tɹæm']
48793,tramell,"['tɹɑmeɪl', 'tɹɒmeɪl']"
48794,trammel,['tɹæməl']
48795,tramp,['tɹæmp']
48796,tramped,['tɹæmpt']
48797,tramping,['tɹæmpɪŋ']
48798,trample,['tɹæmpəl']
48799,trampled,['tɹæmpəld']
48800,tramples,['tɹæmpəlz']
48801,trampling,['tɹæmplɪŋ']
48802,trampoline,['tɹæmpəlin']
48803,tramps,['tɹæmpz']
48804,trams,['tɹæmz']
48805,trance,['tɹæns']
48806,tranquil,['tɹæŋkwəl']
48807,tranquil,['tɹæŋkwɪl']
48808,tranquility,['tɹæŋkwɪlɪti']
48809,tranquilize,['tɹæŋkwəlaɪz']
48810,tranquilizer,"['tɹæŋkwəlaɪzɝ', 'tɹæŋkwəlaɪzɚ']"
48811,tranquilizers,"['tɹæŋkwəlaɪzɝz', 'tɹæŋkwəlaɪzɚz']"
48812,tranquillity,['tɹæŋkwɪlɪti']
48813,trans,['tɹænz']
48814,transact,['tɹænzækt']
48815,transacted,['tɹænsæktɪd']
48816,transacted,['tɹænzæktɪd']
48817,transaction,['tɹænzækʃən']
48818,transactions,['tɹænzækʃənz']
48819,transatlantic,['tɹænzətlæntɪk']
48820,transatlantic,['tɹænzətlænɪk']
48821,transcend,['tɹænsɛnd']
48822,transcended,['tɹænsɛndɪd']
48823,transcendence,['tɹænsɛndəns']
48824,transcendent,['tɹænsɛndənt']
48825,transcendental,['tɹænsəndɛntəl']
48826,transcendental,['tɹænsəndɛnəl']
48827,transcending,['tɹænsɛndɪŋ']
48828,transcends,['tɹænsɛndz']
48829,transcontinental,"['tɹænzkɑntɪnɛntəl', 'tɹænzkɒntɪnɛntəl']"
48830,transcontinental,"['tɹænzkɑnɪnɛntəl', 'tɹænzkɒnɪnɛntəl']"
48831,transcontinental,"['tɹænzkɑntɪnɛnəl', 'tɹænzkɒntɪnɛnəl']"
48832,transcontinental,"['tɹænzkɑnɪnɛnəl', 'tɹænzkɒnɪnɛnəl']"
48833,transcribe,['tɹænskɹaɪb']
48834,transcribed,['tɹænskɹaɪbd']
48835,transcriber,"['tɹænskɹaɪbɝ', 'tɹænskɹaɪbɚ']"
48836,transcribing,['tɹænskɹaɪbɪŋ']
48837,transcript,['tɹænskɹɪpt']
48838,transcription,['tɹænskɹɪpʃən']
48839,transcriptions,['tɹænskɹɪpʃənz']
48840,transcripts,['tɹænskɹɪpts']
48841,transducer,"['tɹænsdusɝ', 'tɹænsdusɚ']"
48842,transducers,"['tɹænsdusɝz', 'tɹænsdusɚz']"
48843,transect,['tɹænsɛkt']
48844,transected,['tɹænsɛktɪd']
48845,transection,['tɹænsɛkʃən']
48846,transfer,"['tɹænsfɝ', 'tɹænsfɚ']"
48847,transfer,"['tɹænsfɝ', 'tɹænsfɚ']"
48848,transferable,"['tɹænsfɝəbəl', 'tɹænsfɚəbəl']"
48849,transference,"['tɹænsfɝəns', 'tɹænsfɚəns']"
48850,transferred,"['tɹænsfɝd', 'tɹænsfɚd']"
48851,transferred,"['tɹænsfɝd', 'tɹænsfɚd']"
48852,transferring,"['tɹænsfɝɪŋ', 'tɹænsfɚɪŋ']"
48853,transfers,"['tɹænsfɝz', 'tɹænsfɚz']"
48854,transfers,"['tɹænsfɝz', 'tɹænsfɚz']"
48855,transfixed,['tɹænsfɪkst']
48856,transform,['tɹænsfɔɹm']
48857,transform,['tɹænsfɔɹm']
48858,transformation,"['tɹænsfɝmeɪʃən', 'tɹænsfɚmeɪʃən']"
48859,transformational,"['tɹænsfɝmeɪʃənəl', 'tɹænsfɚmeɪʃənəl']"
48860,transformations,"['tɹænsfɝmeɪʃənz', 'tɹænsfɚmeɪʃənz']"
48861,transformative,"['tɹænsfɔɹmɑtɪv', 'tɹænsfɔɹmɒtɪv']"
48862,transformed,['tɹænsfɔɹmd']
48863,transformer,"['tɹænsfɔɹmɝ', 'tɹænsfɔɹmɚ']"
48864,transformers,"['tɹænsfɔɹmɝz', 'tɹænsfɔɹmɚz']"
48865,transforming,['tɹænsfɔɹmɪŋ']
48866,transforms,['tɹænsfɔɹmz']
48867,transfuse,['tɹænsfjuz']
48868,transfused,['tɹænsfjuzd']
48869,transfusion,['tɹænsfjuʒən']
48870,transfusions,['tɹænsfjuʒənz']
48871,transgender,"['tɹænzdʒɛndɝ', 'tɹænzdʒɛndɚ']"
48872,transgenic,['tɹænzdʒɛnɪk']
48873,transgress,['tɹænzɡɹɛs']
48874,transgressed,['tɹænzɡɹɛst']
48875,transgression,['tɹænzɡɹɛʃən']
48876,transgressions,['tɹænzɡɹɛʃənz']
48877,transgressor,"['tɹænzɡɹɛsɝ', 'tɹænzɡɹɛsɚ']"
48878,transience,['tɹænziəns']
48879,transient,['tɹænʒənt']
48880,transients,['tɹænziənts']
48881,transillumination,['tɹænzəluməneɪʃən']
48882,transistor,"['tɹænzɪstɝ', 'tɹænzɪstɚ']"
48883,transistors,"['tɹænzɪstɝz', 'tɹænzɪstɚz']"
48884,transit,['tɹænzɪt']
48885,transited,['tɹænzɪtɪd']
48886,transiting,['tɹænzɪtɪŋ']
48887,transition,['tɹænzɪʃən']
48888,transitional,['tɹænsɪʃənəl']
48889,transitional,['tɹænzɪʃənəl']
48890,transitioning,['tɹænzɪʃənɪŋ']
48891,transitions,['tɹænzɪʃənz']
48892,transitory,['tɹænzətɔɹi']
48893,transits,['tɹænzɪts']
48894,translate,['tɹænzleɪt']
48895,translate,['tɹænsleɪt']
48896,translated,['tɹænzleɪtəd']
48897,translated,['tɹænsleɪtɪd']
48898,translates,['tɹænzleɪts']
48899,translates,['tɹænsleɪts']
48900,translating,['tɹænzleɪtɪŋ']
48901,translating,['tɹænsleɪtɪŋ']
48902,translation,['tɹænzleɪʃən']
48903,translation,['tɹænsleɪʃən']
48904,translations,['tɹænzleɪʃənz']
48905,translations,['tɹænsleɪʃənz']
48906,translator,"['tɹænsleɪtɝ', 'tɹænsleɪtɚ']"
48907,translator,"['tɹænzleɪtɝ', 'tɹænzleɪtɚ']"
48908,translators,"['tɹænsleɪtɝz', 'tɹænsleɪtɚz']"
48909,translators,"['tɹænzleɪtɝz', 'tɹænzleɪtɚz']"
48910,translucent,['tɹænslusənt']
48911,transmission,['tɹænsmɪʃən']
48912,transmission,['tɹænzmɪʃən']
48913,transmissions,['tɹænzmɪʃənz']
48914,transmit,['tɹænzmɪt']
48915,transmits,['tɹænzmɪts']
48916,transmittable,['tɹænzmɪtəbəl']
48917,transmitted,['tɹænsmɪtɪd']
48918,transmitted,['tɹænzmɪtəd']
48919,transmitter,"['tɹænsmɪtɝ', 'tɹænsmɪtɚ']"
48920,transmitters,"['tɹænsmɪtɝz', 'tɹænsmɪtɚz']"
48921,transmitting,['tɹænsmɪtɪŋ']
48922,transnational,['tɹænsnæʃənəl']
48923,transoceanic,['tɹænzoʊʃiænɪk']
48924,transom,['tɹænsəm']
48925,transpacific,['tɹænspəsɪfɪk']
48926,transparencies,['tɹænspɛɹənsiz']
48927,transparency,['tɹænspɛɹənsi']
48928,transparent,['tɹænspɛɹənt']
48929,transparently,['tɹænspɛɹəntli']
48930,transpire,"['tɹænspaɪɝ', 'tɹænspaɪɚ']"
48931,transpired,"['tɹænspaɪɝd', 'tɹænspaɪɚd']"
48932,transpires,"['tɹænspaɪɝz', 'tɹænspaɪɚz']"
48933,transpiring,"['tɹænspaɪɝɪŋ', 'tɹænspaɪɚɪŋ']"
48934,transplant,['tɹænsplænt']
48935,transplantation,['tɹænzplænteɪʃən']
48936,transplanted,['tɹænsplæntɪd']
48937,transplanting,['tɹænsplæntɪŋ']
48938,transplants,['tɹænsplænts']
48939,transponder,"['tɹænspɑndɝ', 'tɹænspɑndɚ', 'tɹænspɒndɝ', 'tɹænspɒndɚ']"
48940,transponders,"['tɹænspɑndɝz', 'tɹænspɑndɚz', 'tɹænspɒndɝz', 'tɹænspɒndɚz']"
48941,transport,['tɹænspɔɹt']
48942,transport,['tɹænspɔɹt']
48943,transportable,['tɹænspɔɹtəbəl']
48944,transportation,"['tɹænspɝteɪʃən', 'tɹænspɚteɪʃən']"
48945,transported,['tɹænspɔɹtəd']
48946,transporter,"['tɹænspɔɹtɝ', 'tɹænspɔɹtɚ']"
48947,transporters,"['tɹænspɔɹtɝz', 'tɹænspɔɹtɚz']"
48948,transporting,['tɹænspɔɹtɪŋ']
48949,transports,['tɹænspɔɹts']
48950,transports,['tɹænspɔɹts']
48951,transpose,['tɹænspoʊz']
48952,transposed,['tɹænspoʊzd']
48953,transsexual,['tɹænsɛkʃjuəl']
48954,transsexuals,['tɹænsɛkʃjuəlz']
48955,transvaal,"['tɹænzvɑl', 'tɹænzvɒl']"
48956,transverse,"['tɹænzvɝs', 'tɹænzvɚs']"
48957,transvestite,['tɹænzvɛstaɪt']
48958,transvestites,['tɹænzvɛstaɪts']
48959,trant,['tɹænt']
48960,trap,['tɹæp']
48961,trapeze,['tɹəpiz']
48962,trapped,['tɹæpt']
48963,trapper,"['tɹæpɝ', 'tɹæpɚ']"
48964,trappers,"['tɹæpɝz', 'tɹæpɚz']"
48965,trapping,['tɹæpɪŋ']
48966,trappings,['tɹæpɪŋz']
48967,trappist,['tɹæpɪst']
48968,traps,['tɹæps']
48969,trash,['tɹæʃ']
48970,trashed,['tɹæʃt']
48971,trashes,['tɹæʃɪz']
48972,trashing,['tɹæʃɪŋ']
48973,trashy,['tɹæʃi']
48974,trauma,['tɹɔmə']
48975,traumas,['tɹɔməz']
48976,traumatic,['tɹɔmætɪk']
48977,traumatize,['tɹɔmətaɪz']
48978,traumatized,['tɹɔmətaɪzd']
48979,travail,['tɹəveɪl']
48980,travails,['tɹəveɪlz']
48981,travel,['tɹævəl']
48982,traveled,['tɹævəld']
48983,traveler,"['tɹævəlɝ', 'tɹævəlɚ']"
48984,traveler,"['tɹævlɝ', 'tɹævlɚ']"
48985,travelers,"['tɹævəlɝz', 'tɹævəlɚz']"
48986,travelers,"['tɹævlɝz', 'tɹævlɚz']"
48987,traveling,['tɹævəlɪŋ']
48988,traveling,['tɹævlɪŋ']
48989,travelled,['tɹævəld']
48990,traveller,"['tɹævəlɝ', 'tɹævəlɚ']"
48991,travellers,"['tɹævəlɝz', 'tɹævəlɚz']"
48992,travelling,['tɹævəlɪŋ']
48993,travelling,['tɹævlɪŋ']
48994,travelogue,['tɹævəlɔɡ']
48995,travels,['tɹævəlz']
48996,traverse,"['tɹævɝs', 'tɹævɚs']"
48997,traverse,"['tɹəvɝs', 'tɹəvɚs']"
48998,traversed,"['tɹævɝst', 'tɹævɚst']"
48999,traversed,"['tɹəvɝst', 'tɹəvɚst']"
49000,traversing,"['tɹəvɝsɪŋ', 'tɹəvɚsɪŋ']"
49001,travesties,['tɹævəstiz']
49002,travesty,['tɹævəsti']
49003,travis,['tɹævɪs']
49004,trawler,"['tɹɔlɝ', 'tɹɔlɚ']"
49005,trawlers,"['tɹɔlɝz', 'tɹɔlɚz']"
49006,tray,['tɹeɪ']
49007,trays,['tɹeɪz']
49008,treacherous,"['tɹɛtʃɝəs', 'tɹɛtʃɚəs']"
49009,treachery,"['tɹɛtʃɝi', 'tɹɛtʃɚi']"
49010,tread,['tɹɛd']
49011,treading,['tɹɛdɪŋ']
49012,treadmill,['tɹɛdmɪl']
49013,treadmills,['tɹɛdmɪlz']
49014,treads,['tɹɛdz']
49015,treason,['tɹizən']
49016,treasonous,['tɹizənəs']
49017,treasons,['tɹizəns']
49018,treasure,"['tɹɛʒɝ', 'tɹɛʒɚ']"
49019,treasured,"['tɹɛʒɝd', 'tɹɛʒɚd']"
49020,treasurer,"['tɹɛʒɝɝ', 'tɹɛʒɝɚ', 'tɹɛʒɚɝ', 'tɹɛʒɚɚ']"
49021,treasurers,"['tɹɛʒɝɝz', 'tɹɛʒɝɚz', 'tɹɛʒɚɝz', 'tɹɛʒɚɚz']"
49022,treasures,"['tɹɛʒɝz', 'tɹɛʒɚz']"
49023,treasury,"['tɹɛʒɝi', 'tɹɛʒɚi']"
49024,treat,['tɹit']
49025,treatable,['tɹitəbəl']
49026,treated,['tɹitəd']
49027,treated,['tɹitɪd']
49028,treater,"['tɹitɝ', 'tɹitɚ']"
49029,treaters,"['tɹitɝz', 'tɹitɚz']"
49030,treaties,['tɹitiz']
49031,treating,['tɹitɪŋ']
49032,treatise,['tɹitəs']
49033,treatises,['tɹitəsəz']
49034,treatment,['tɹitmənt']
49035,treatments,['tɹitmənts']
49036,treats,['tɹits']
49037,treaty,['tɹiti']
49038,treble,['tɹɛbəl']
49039,trebled,['tɹɛbəld']
49040,tree,['tɹi']
49041,treeless,['tɹiləs']
49042,trees,['tɹiz']
49043,treetop,['tɹitɔp']
49044,treetops,['tɹitɔps']
49045,trek,['tɹɛk']
49046,trekked,['tɹɛkt']
49047,trekking,['tɹɛkɪŋ']
49048,treks,['tɹɛks']
49049,trellis,['tɹɛləs']
49050,tremble,['tɹɛmbəl']
49051,trembled,['tɹɛmbəld']
49052,trembling,['tɹɛmbəlɪŋ']
49053,trembling,['tɹɛmblɪŋ']
49054,tremendous,['tɹəmɛndəs']
49055,tremendous,['tɹɪmɛndəs']
49056,tremendously,['tɹəmɛndəsli']
49057,tremendously,['tɹɪmɛndəsli']
49058,tremens,['tɹɛmənz']
49059,tremor,"['tɹɛmɝ', 'tɹɛmɚ']"
49060,tremors,"['tɹɛmɝz', 'tɹɛmɚz']"
49061,tremulous,['tɹɛmjələs']
49062,trench,['tɹɛntʃ']
49063,trenchant,['tɹɛntʃənt']
49064,trencher,"['tɹɛntʃɝ', 'tɹɛntʃɚ']"
49065,trenches,['tɹɛntʃɪz']
49066,trend,['tɹɛnd']
49067,trendier,"['tɹɛndjɝ', 'tɹɛndjɚ']"
49068,trendier,"['tɹɛndiɝ', 'tɹɛndiɚ']"
49069,trendiest,['tɹɛndist']
49070,trendiest,['tɹɛndiəst']
49071,trending,['tɹɛndɪŋ']
49072,trends,['tɹɛndz']
49073,trends,['tɹɛnz']
49074,trendsetter,"['tɹɛndsɛtɝ', 'tɹɛndsɛtɚ']"
49075,trendy,['tɹɛndi']
49076,trenton,['tɹɛntən']
49077,trepidation,['tɹɛpɪdeɪʃən']
49078,trespass,['tɹɛspæs']
49079,trespass,['tɹɛspəs']
49080,trespassing,['tɹɛspæsɪŋ']
49081,trespassing,['tɹɛspəsɪŋ']
49082,tress,['tɹɛs']
49083,tressel,['tɹɛsəl']
49084,tresses,['tɹɛsɪz']
49085,trestle,['tɹɛsəl']
49086,trey,['tɹeɪ']
49087,tri,['tɹaɪ']
49088,triad,['tɹaɪæd']
49089,triads,['tɹaɪædz']
49090,triage,['tɹaɪɪdʒ']
49091,trial,['tɹaɪəl']
49092,trial,['tɹaɪl']
49093,trials,['tɹaɪəlz']
49094,trials,['tɹaɪlz']
49095,triangle,['tɹaɪæŋɡəl']
49096,triangles,['tɹaɪæŋɡəlz']
49097,triangular,"['tɹaɪæŋɡjəlɝ', 'tɹaɪæŋɡjəlɚ']"
49098,triangulation,['tɹaɪæŋɡjuleɪʃən']
49099,triassic,['tɹaɪæsɪk']
49100,triathlon,['tɹaɪæθlən']
49101,trib,['tɹɪb']
49102,tribal,['tɹaɪbəl']
49103,tribble,['tɹɪbəl']
49104,tribe,['tɹaɪb']
49105,tribes,['tɹaɪbz']
49106,tribesman,['tɹaɪbzmæn']
49107,tribesmen,['tɹaɪbzmɪn']
49108,triborough,"['tɹaɪbɝoʊ', 'tɹaɪbɚoʊ']"
49109,tribulation,['tɹɪbjəleɪʃən']
49110,tribulations,['tɹɪbjəleɪʃənz']
49111,tribunal,['tɹəbjunəl']
49112,tribunals,['tɹaɪbjunəlz']
49113,tribune,['tɹɪbjun']
49114,tributaries,['tɹɪbjətɛɹiz']
49115,tributary,['tɹɪbjətɛɹi']
49116,tribute,['tɹɪbjut']
49117,tributes,['tɹɪbjuts']
49118,trice,['tɹaɪs']
49119,triceps,['tɹaɪsɛps']
49120,triceratops,['tɹaɪsɛɹətɔps']
49121,trick,['tɹɪk']
49122,tricked,['tɹɪkt']
49123,trickery,"['tɹɪkɝi', 'tɹɪkɚi']"
49124,trickier,"['tɹɪkiɝ', 'tɹɪkiɚ']"
49125,trickiest,['tɹɪkiəst']
49126,tricking,['tɹɪkɪŋ']
49127,trickle,['tɹɪkəl']
49128,trickled,['tɹɪkəld']
49129,trickles,['tɹɪkəlz']
49130,trickling,['tɹɪklɪŋ']
49131,tricks,['tɹɪks']
49132,trickster,"['tɹɪkstɝ', 'tɹɪkstɚ']"
49133,tricksters,"['tɹɪkstɝz', 'tɹɪkstɚz']"
49134,tricky,['tɹɪki']
49135,tricuspid,['tɹaɪkʌspəd']
49136,tricycle,['tɹɪsɪkəl']
49137,trident,['tɹaɪdənt']
49138,tried,['tɹaɪd']
49139,trier,"['tɹaɪɝ', 'tɹaɪɚ']"
49140,tries,['tɹaɪz']
49141,trifecta,['tɹaɪfɛktə']
49142,trifle,['tɹaɪfəl']
49143,trifles,['tɹaɪfəlz']
49144,trifling,['tɹaɪflɪŋ']
49145,trig,['tɹɪɡ']
49146,trigger,"['tɹɪɡɝ', 'tɹɪɡɚ']"
49147,triggered,"['tɹɪɡɝd', 'tɹɪɡɚd']"
49148,triggering,"['tɹɪɡɝɪŋ', 'tɹɪɡɚɪŋ']"
49149,triggers,"['tɹɪɡɝz', 'tɹɪɡɚz']"
49150,triglyceride,"['tɹaɪɡlɪsɝaɪd', 'tɹaɪɡlɪsɚaɪd']"
49151,triglycerides,"['tɹaɪɡlɪsɝaɪdz', 'tɹaɪɡlɪsɚaɪdz']"
49152,trigo,['tɹiɡoʊ']
49153,trilby,['tɹɪlbi']
49154,trill,['tɹɪl']
49155,trilling,['tɹɪlɪŋ']
49156,trillion,['tɹɪljən']
49157,trillions,['tɹɪljənz']
49158,trillo,['tɹɪloʊ']
49159,trilogy,['tɹɪlədʒi']
49160,trim,['tɹɪm']
49161,trimester,"['tɹaɪmɛstɝ', 'tɹaɪmɛstɚ']"
49162,trimmed,['tɹɪmd']
49163,trimmer,"['tɹɪmɝ', 'tɹɪmɚ']"
49164,trimmers,"['tɹɪmɝz', 'tɹɪmɚz']"
49165,trimming,['tɹɪmɪŋ']
49166,trimmings,['tɹɪmɪŋz']
49167,trims,['tɹɪmz']
49168,trine,['tɹaɪn']
49169,trinidad,['tɹɪnɪdæd']
49170,trinity,['tɹɪnəti']
49171,trinity,['tɹɪnɪti']
49172,trinket,['tɹɪŋkət']
49173,trinkets,['tɹɪŋkəts']
49174,trio,['tɹioʊ']
49175,trip,['tɹɪp']
49176,tripe,['tɹaɪp']
49177,triple,['tɹɪpəl']
49178,tripled,['tɹɪpəld']
49179,triples,['tɹɪpəlz']
49180,triplet,['tɹɪplət']
49181,triplets,['tɹɪpləts']
49182,triplex,['tɹɪplɛks']
49183,triplicate,['tɹɪplɪkət']
49184,tripling,['tɹɪpəlɪŋ']
49185,tripling,['tɹɪplɪŋ']
49186,tripod,"['tɹaɪpɑd', 'tɹaɪpɒd']"
49187,tripods,"['tɹaɪpɑdz', 'tɹaɪpɒdz']"
49188,tripoli,['tɹɪpəli']
49189,tripped,['tɹɪpt']
49190,tripper,"['tɹɪpɝ', 'tɹɪpɚ']"
49191,tripping,['tɹɪpɪŋ']
49192,tripple,['tɹɪpəl']
49193,trips,['tɹɪps']
49194,triptych,['tɹɪptɪk']
49195,trisha,['tɹɪʃə']
49196,tristan,['tɹɪstæn']
49197,tristate,['tɹaɪsteɪt']
49198,tristram,['tɹɪstɹəm']
49199,trite,['tɹaɪt']
49200,tritium,['tɹɪtiəm']
49201,triton,['tɹaɪtən']
49202,triumph,['tɹaɪəmf']
49203,triumphal,['tɹaɪʌmfəl']
49204,triumphant,['tɹaɪʌmfənt']
49205,triumphantly,['tɹaɪʌmfəntli']
49206,triumphed,['tɹaɪəmft']
49207,triumphs,['tɹaɪəmfs']
49208,triumvirate,"['tɹaɪʌmvɝət', 'tɹaɪʌmvɚət']"
49209,trivia,['tɹɪviə']
49210,trivial,['tɹɪviəl']
49211,triviality,['tɹɪviæləti']
49212,trivialize,['tɹɪviəlaɪz']
49213,trivialized,['tɹɪviəlaɪzd']
49214,trivializes,['tɹɪviəlaɪzɪz']
49215,trivializing,['tɹɪviəlaɪzɪŋ']
49216,troche,"['tɹɑtʃ', 'tɹɒtʃ']"
49217,trod,"['tɹɑd', 'tɹɒd']"
49218,trodden,"['tɹɑdən', 'tɹɒdən']"
49219,trois,"['twɑ', 'twɒ']"
49220,trojan,['tɹoʊdʒən']
49221,trojans,['tɹoʊdʒənz']
49222,troll,['tɹoʊl']
49223,trolley,"['tɹɑli', 'tɹɒli']"
49224,trolleys,"['tɹɑliz', 'tɹɒliz']"
49225,trolling,['tɹoʊlɪŋ']
49226,trolls,['tɹoʊlz']
49227,trombone,"['tɹɑmboʊn', 'tɹɒmboʊn']"
49228,trombones,"['tɹɑmboʊnz', 'tɹɒmboʊnz']"
49229,tromp,"['tɹɑmp', 'tɹɒmp']"
49230,tron,"['tɹɑn', 'tɹɒn']"
49231,troop,['tɹup']
49232,trooped,['tɹupt']
49233,trooper,"['tɹupɝ', 'tɹupɚ']"
49234,troopers,"['tɹupɝz', 'tɹupɚz']"
49235,trooping,['tɹupɪŋ']
49236,troops,['tɹups']
49237,trophies,['tɹoʊfiz']
49238,trophy,['tɹoʊfi']
49239,tropic,"['tɹɑpɪk', 'tɹɒpɪk']"
49240,tropical,"['tɹɑpɪkəl', 'tɹɒpɪkəl']"
49241,tropics,"['tɹɑpɪks', 'tɹɒpɪks']"
49242,tropopause,"['tɹɑpəpɔz', 'tɹɒpəpɔz']"
49243,trot,"['tɹɑt', 'tɹɒt']"
49244,troth,['tɹoʊθ']
49245,troth,['tɹɔθ']
49246,trots,"['tɹɑts', 'tɹɒts']"
49247,trotted,"['tɹɑtəd', 'tɹɒtəd']"
49248,trotted,"['tɹɑtɪd', 'tɹɒtɪd']"
49249,trotter,"['tɹɑtɝ', 'tɹɑtɚ', 'tɹɒtɝ', 'tɹɒtɚ']"
49250,trotting,"['tɹɑtɪŋ', 'tɹɒtɪŋ']"
49251,troubadour,['tɹubədɔɹ']
49252,trouble,['tɹʌbəl']
49253,troubled,['tɹʌbəld']
49254,troublemaker,"['tɹʌbəlmeɪkɝ', 'tɹʌbəlmeɪkɚ']"
49255,troublemakers,"['tɹʌbəlmeɪkɝz', 'tɹʌbəlmeɪkɚz']"
49256,troubles,['tɹʌbəlz']
49257,troubleshooter,"['tɹʌbəlʃutɝ', 'tɹʌbəlʃutɚ']"
49258,troublesome,['tɹʌbəlsəm']
49259,troubling,['tɹʌbəlɪŋ']
49260,troubling,['tɹʌblɪŋ']
49261,trough,['tɹɔf']
49262,troughs,['tɹɔfs']
49263,trounce,['tɹaʊns']
49264,trounced,['tɹaʊnst']
49265,trouncing,['tɹaʊnsɪŋ']
49266,troupe,['tɹup']
49267,troupes,['tɹups']
49268,trouser,"['tɹaʊzɝ', 'tɹaʊzɚ']"
49269,trousers,"['tɹaʊzɝz', 'tɹaʊzɚz']"
49270,trout,['tɹaʊt']
49271,trovatore,['tɹoʊvətɔɹ']
49272,trove,['tɹoʊv']
49273,trow,['tɹoʊ']
49274,trowel,['tɹaʊwɛl']
49275,troy,['tɹɔɪ']
49276,truancy,['tɹuənsi']
49277,truant,['tɹuənt']
49278,truce,['tɹus']
49279,truck,['tɹʌk']
49280,trucked,['tɹʌkt']
