Word,Pronunciation
reference," ˈrefɚəns ˈrefɚəns ˈrefɚəns ˈrefɚəns ˈrefɚəns ˈref·ər·əns, ˈref·rəns ˈref·ər·əns, ˈref·rəns ˈref·ər·əns, ˈref·rəns ˈref·ər·əns, ˈref·rəns ˈref·ər·əns, ˈref·rəns ˈref·ər·əns, ˈref·rəns"
referendum, ˌrefəˈrendəm ˌref·əˈren·dəm
referral, rɪˈfɝːəl rɪˈfɜr·əl
refile, ˌriːˈfaɪl
refill, ˈriːfɪl riˈfɪl
refinance, ˌriːˈfaɪnæns
refine, rɪˈfaɪn rɪˈfaɪn rɪˈfɑɪn rɪˈfɑɪn
refined, rɪˈfaɪnd rɪˈfaɪnd rɪˈfaɪnd rɪˈfɑɪnd rɪˈfɑɪnd
refinement, rɪˈfaɪnmənt rɪˈfaɪnmənt rɪˈfaɪnmənt rɪˈfɑɪn·mənt rɪˈfɑɪn·mənt
refinery, rɪˈfaɪnɚi rɪˈfɑɪ·nə·ri
refit, ˌriːˈfɪt ˌriːˈfɪt ˌriːˈfɪt
reflect, rɪˈflekt rɪˈflekt rɪˈflekt rɪˈflekt rɪˈflekt rɪˈflekt
reflection, rɪˈflekʃən rɪˈflekʃən rɪˈflekʃən rɪˈflekʃən rɪˈflek·ʃən rɪˈflek·ʃən rɪˈflek·ʃən rɪˈflek·ʃən
reflective, rɪˈflektɪv rɪˈflektɪv rɪˈflek·tɪv rɪˈflek·tɪv
reflector, rɪˈflektɚ
reflex, ˈriːfleks ˈriˌfleks ˈriˌfleks
reflexive, rɪˈfleksɪv rɪˈfleksɪv rɪˈflek·sɪv
reflexively, rɪˈfleksɪvli
reflexivity, rɪfleksˈɪvət̬i rɪfleksˈɪvət̬i
reform, rɪˈfɔrm
reformation, ˌrefɚˈmeɪʃən
reformatory, rɪˈfɔːrmətɔːri
reformed, rɪˈfɔːrmd
reformer, rɪˈfɔːrmɚ rɪˈfɔr·mər
reformist, rɪˈfɔːrmɪst
reformulate, ˌriːˈfɔːrmjʊleɪt ˌriːˈfɔːrmjʊleɪt ˌriːˈfɔːrmjʊleɪt
refractive, rɪˈfræktɪv
refractory, rɪˈfræktəri rɪˈfræktəri
refrain, rɪˈfreɪn rɪˈfreɪn
refresh, rɪˈfreʃ rɪˈfreʃ rɪˈfreʃ
refreshed, rɪˈfreʃt
refresher, rɪˈfreʃɚ
refreshing, rɪˈfreʃɪŋ rɪˈfreʃɪŋ rɪˈfreʃ·ɪŋ
refreshingly, rɪˈfreʃɪŋli rɪˈfreʃɪŋli rɪˈfreʃ·ɪŋ·li
refreshment, rɪˈfreʃmənt rɪˈfreʃ·mənt
refrigerant, rɪˈfrɪdʒərənt
refrigerate, rɪˈfrɪdʒəreɪt rɪˈfrɪdʒ·əˌreɪt
refrigerated, rɪˈfrɪdʒəreɪt̬ɪd rɪˈfrɪdʒəreɪt̬ɪd
refrigeration, rɪˌfrɪdʒəˈreɪʃən
refrigerator, rɪˈfrɪdʒəreɪt̬ɚ rɪˈfrɪdʒ·əˌreɪ·t̬ər
refuel, ˌriːˈfjʊəl
refuge, ˈrefjuːdʒ ˈref·judʒ
refugee," ˌrefjʊˈdʒiː ˌref·jʊˈdʒi, ˈref·jʊˌdʒi"
refund," ˈriːfʌnd rɪˈfʌnd, ˈriˌfʌnd"
refundable, ˌriːˈfʌndəbəl
refurbish, ˌriːˈfɝːbɪʃ rɪˈfɜr·bɪʃ
refurbished, ˌriːˈfɝːbɪʃt
refurbishment, ˌriːˈfɝːbɪʃmənt
refusal, rɪˈfjuːzəl
refuse, rɪˈfjuːz rɪˈfjuz
refutation, ˌrefjəˈteɪʃən
refute, rɪˈfjuːt rɪˈfjut
reg, redʒ
regain, rɪˈɡeɪn rɪˈɡeɪn rɪˈɡeɪn
regal, ˈriːɡəl ˈri·ɡəl
regalia, rɪˈɡeɪliə rɪˈɡeɪliə rɪˈɡeɪl·jə
regally, ˈriːɡəli
regard, rɪˈɡɑːrd rɪˈɡɑːrd rɪˈɡɑrd
regarding, rɪˈɡɑːrdɪŋ rɪˈɡɑr·dɪŋ
regardless, rɪˈɡɑːrdləs rɪˈɡɑrd·ləs
regards, rɪˈɡɑrdz
regatta," rɪˈɡɑːt̬ə rɪˈɡɑ·t̬ə, -ˈɡæt̬·ə"
regency, ˈriːdʒənsi
regenerate, rɪˈdʒenəreɪt rɪˈdʒenəreɪt riˈdʒen·əˌreɪt riˈdʒen·əˌreɪt
regeneration, rɪˌdʒenəˈreɪʃən rɪˌdʒenəˈreɪʃən
regent, ˈriːdʒənt ˈri·dʒənt
reggae, ˈreɡeɪ ˈreɡ·eɪ
regime," reɪˈʒiːm reɪˈʒiːm reɪˈʒiːm reɪˈʒim, rə-"
regimen, ˈredʒəmən ˈredʒ·ə·mən
regiment, ˈredʒəmənt ˈredʒ·ə·mənt
regimental, ˌredʒəˈment̬əl
regimentation, ˌredʒəmənˈteɪʃən
regimented, ˈredʒəment̬ɪd ˈredʒ·əˌmen·tɪd
region, ˈriːdʒən ˈriːdʒən ˈriːdʒən ˈri·dʒən ˈri·dʒən
regional, ˈriːdʒənəl
regionally, ˈriːdʒənəli
register, ˈredʒəstɚ ˈredʒəstɚ ˈredʒəstɚ ˈredʒəstɚ ˈredʒ·ɪ·stər ˈredʒ·ɪ·stər ˈredʒ·ɪ·stər ˈredʒ·ɪ·stər ˈredʒ·ɪ·stər
registered, ˈredʒəstɚd ˈredʒ·ɪ·stərd
registrar, ˈredʒəstrɑːr ˈredʒəstrɑːr ˈredʒəstrɑːr ˌredʒ·ɪˈstrɑr
registration, ˌredʒəˈstreɪʃən ˌredʒəˈstreɪʃən ˌredʒ·ɪˈstreɪ·ʃən
registry, ˈredʒəstri ˈredʒ·ɪ·stri
regress, rɪˈɡres rɪˈɡres rɪˈɡres
regression, rɪˈɡreʃən rɪˈɡreʃən
regressive, rɪˈɡresɪv rɪˈɡresɪv rɪˈɡresɪv rɪˈɡresɪv rɪˈɡresɪv rɪˈɡresɪv rɪˈɡresɪv
regret, rɪˈɡret rɪˈɡret rɪˈɡret
regretful, rɪˈɡretfəl rɪˈɡret·fəl
regretfully, rɪˈɡretfəli
regrettable, rɪˈɡret̬əbəl rɪˈɡret̬·ə·bəl
regrettably, rɪˈɡret̬əbli
regroup, ˌriːˈɡruːp riˈɡrup
regular, ˈreɡjəlɚ ˈreɡjəlɚ ˈreɡjəlɚ ˈreɡjəlɚ ˈreɡjəlɚ ˈreɡjəlɚ ˈreɡjəlɚ ˈreɡjəlɚ ˈreɡ·jə·lər ˈreɡ·jə·lər ˈreɡ·jə·lər ˈreɡ·jə·lər ˈreɡ·jə·lər ˈreɡ·jə·lər ˈreɡ·jə·lər ˈreɡ·jə·lər
regularity, ˌreɡjəˈlerət̬i ˌreɡjəˈlerət̬i ˌreɡjəˈlerət̬i ˌreɡjəˈlerət̬i ˌreɡjəˈlerət̬i ˌreɡjəˈlerət̬i ˌreɡ·jəˈlær·ɪ·t̬i ˌreɡ·jəˈlær·ɪ·t̬i
regularly, ˈreɡ·jə·lər·li ˈreɡ·jə·lər·li
regulate, ˈreɡjəleɪt ˈreɡ·jəˌleɪt ˈreɡ·jəˌleɪt
regulated, ˈreɡjəleɪtɪd
regulation, ˌreɡjəˈleɪʃən ˌreɡ·jəˈleɪ·ʃən ˌreɡ·jəˈleɪ·ʃən
regulator, ˈreɡjəleɪt̬ɚ ˈreɡjəleɪt̬ɚ ˈreɡ·jəˌleɪ·t̬ər
regulatory," ˈreɡjələtɔːri ˈreɡ·jə·ləˌtɔr·i, -ˌtoʊr·i ˈreɡjələtɔri"
regurgitate, rɪˈɡɝːdʒəteɪt rɪˈɡɝːdʒəteɪt rɪˈɡɜr·dʒəˌteɪt rɪˈɡɜr·dʒəˌteɪt
rehab, ˈriːhæb ˈriːhæb
rehabilitate," ˌriːhəˈbɪləteɪt ˌriːhəˈbɪləteɪt ˌri·həˈbɪl·ɪˌteɪt, ˌri·ə-"
rehabilitation, ˌriːhəˌbɪləˈteɪʃən ˌriːhəˌbɪləˈteɪʃən
rehash, ˈriːhæʃ riˈhæʃ
rehearsal, rəˈhɝːsəl
rehearse, rəˈhɝːs rəˈhɝːs rɪˈhɜrs
rehire, ˌriːˈhaɪr
rehydrate, ˌriːˈhaɪdreɪt ˌriːˈhaɪdreɪt
rehydration, ˌriːhaɪˈdreɪʃən
reign, reɪn reɪn reɪn
reigning, ˈreɪnɪŋ
reignite, ˌriːɪɡˈnaɪt ˌriːɪɡˈnaɪt
reimburse, ˌriːɪmˈbɝːs ˌri·əmˈbɜrs
reimbursement, ˌriːɪmˈbɝːsmənt ˌri·əmˈbɜrs·mənt
reimpose, ˌriːɪmˈpoʊz ˌriːɪmˈpoʊz
rein, reɪn reɪn reɪn
reincarnate, ˌriːɪnˈkɑːrneɪt ˌriːɪnˈkɑːrneɪt ˌri·ɪnˈkɑr·neɪt
reincarnation, ˌriːɪnkɑːrˈneɪʃən ˌriːɪnkɑːrˈneɪʃən ˌri·ɪn·kɑrˈneɪ·ʃən
reindeer, ˈreɪndɪr ˈreɪnˌdɪər
reinforce," ˌriːɪnˈfɔːrs ˌriːɪnˈfɔːrs ˌriːɪnˈfɔːrs ˌri·ɪnˈfɔrs, -ˈfoʊrs ˌri·ɪnˈfɔrs, -ˈfoʊrs ˌri·ɪnˈfɔrs, -ˈfoʊrs"
reinforced, ˌriːɪnˈfɔːrst ˌriːɪnˈfɔːrst ˌriːɪnˈfɔːrst ˌriːɪnˈfɔːrst
reinforcement," ˌriːɪnˈfɔːrsmənt ˌri·ɪnˈfɔrs·mənt, -ˈfoʊrs- ˌri·ɪnˈfɔrs·mənt, -ˈfoʊrs- ˌri·ɪnˈfɔrs·mənt, -ˈfoʊrs-"
reinstall, ˌriːɪnˈstɑːl ˌriːɪnˈstɑːl ˌriːɪnˈstɑːl
reinstate, ˌriːɪnˈsteɪt ˌri·ənˈsteɪt
reinstatement, ˌriːɪnˈsteɪtmənt ˌriːɪnˈsteɪtmənt ˌriːɪnˈsteɪtmənt
reinstitute, ˌriːˈɪnstətuːt
reinterpretation, ˌriːɪntɝːprəˈteɪʃən ˌriːɪntɝːprəˈteɪʃən
reintroduce, ˌriːɪntrəˈduːs
reintroduction, ˌriːɪntrəˈdʌkʃən ˌriːɪntrəˈdʌkʃən
reinvent, ˌriːɪnˈvent ˌri·ɪnˈvent
reinvention, ˌriːɪnˈvenʃən ˌriːɪnˈvenʃən
reinvigorate, ˌriːɪnˈvɪɡəreɪt ˌriːɪnˈvɪɡəreɪt
reissue, ˌriːˈɪʃuː riˈɪʃ·u
reiterate, riˈɪt̬ɚeɪt riˈɪt̬·əˌreɪt
reiteration, riˌɪt̬əˈreɪʃən
reject, rɪˈdʒekt rɪˈdʒekt rɪˈdʒekt rɪˈdʒekt rɪˈdʒekt rɪˈdʒekt
rejection, rɪˈdʒekʃən rɪˈdʒekʃən rɪˈdʒekʃən rɪˈdʒek·ʃən
rejoice, rɪˈdʒɔɪs rɪˈdʒɔɪs
rejoicing, rɪˈdʒɔɪsɪŋ
rejoin, riˈdʒɔɪn
rejoinder, rɪˈdʒɔɪndɚ rɪˈdʒɔɪn·dər
rejuvenate, rɪˈdʒuːvəneɪt rɪˈdʒuːvəneɪt rɪˈdʒu·vəˌneɪt rɪˈdʒu·vəˌneɪt
rejuvenation, rɪˌdʒuːvənˈeɪʃən rɪˌdʒuːvənˈeɪʃən
rekindle, ˌriːˈkɪndəl
relabel, ˌriːˈleɪbəl ˌriːˈleɪbəl
relapse, rɪˈlæps rɪˈlæps
relate, rɪˈleɪt rɪˈleɪt rɪˈleɪt rɪˈleɪt rɪˈleɪt
related, rɪˈleɪt̬ɪd rɪˈleɪt̬ɪd rɪˈleɪt̬ɪd rɪˈleɪ·t̬ɪd rɪˈleɪ·t̬ɪd
relation, rɪˈleɪʃən rɪˈleɪʃən rɪˈleɪ·ʃən rɪˈleɪ·ʃən rɪˈleɪ·ʃən
relational, rɪˈleɪʃənəl rɪˈleɪʃənəl
relationship, rɪˈleɪʃənʃɪp rɪˈleɪʃənʃɪp rɪˈleɪʃənʃɪp rɪˈleɪʃənʃɪp rɪˈleɪ·ʃənˌʃɪp rɪˈleɪ·ʃənˌʃɪp rɪˈleɪ·ʃənˌʃɪp
relative, ˈrelət̬ɪv ˈrel·ə·t̬ɪv
relativism, ˈrelətɪvɪzəm
relativistic, ˌrelət̬əˈvɪstɪk ˌrelət̬əˈvɪstɪk
relativity, ˌreləˈtɪvət̬i ˌreləˈtɪvət̬i ˌrel·əˈtɪv·ɪ·t̬i
relaunch, ˈriːlɑːntʃ ˈriːlɑːntʃ
relax, rɪˈlæks rɪˈlæks rɪˈlæks rɪˈlæks rɪˈlæks rɪˈlæks
relaxation, ˌriːlækˈseɪʃən ˌriːlækˈseɪʃən ˌriːlækˈseɪʃən
relaxed, rɪˈlækst rɪˈlækst rɪˈlækst rɪˈlækst rɪˈlækst
relaxing, rɪˈlæksɪŋ
relay," ˌrɪˈleɪ riˈleɪ, ˈri·leɪ"
relearn, ˌriːˈlɝːn
release, rɪˈliːs rɪˈliːs rɪˈliːs rɪˈliːs rɪˈliːs rɪˈliːs rɪˈliːs rɪˈliːs rɪˈlis rɪˈlis rɪˈlis rɪˈlis
relegate, ˈreləɡeɪt ˈreləɡeɪt ˈrel·ɪˌɡeɪt
relent, rɪˈlent rɪˈlent
relentless, rɪˈlentləs rɪˈlent·ləs
relentlessly, rɪˈlentləsli
relevance, ˈreləvəns
relevant, ˈreləvənt ˈreləvənt ˈrel·ə·vənt
reliability, rɪˌlaɪəˈbɪlət̬i
reliable, rɪˈlaɪəbəl rɪˈlɑɪ·ə·bəl
reliably, rɪˈlaɪəbli
reliance, rɪˈlaɪəns rɪˈlɑɪ·əns
reliant, rɪˈlaɪənt
relic, ˈrelɪk ˈrelɪk ˈrel·ɪk ˈrel·ɪk
relief, rɪˈliːf rɪˈliːf rɪˈliːf rɪˈliːf rɪˈliːf rɪˈlif rɪˈlif rɪˈlif rɪˈlif
relieve, rɪˈliːv rɪˈliːv rɪˈliːv rɪˈliːv rɪˈliːv rɪˈliv rɪˈliv rɪˈliv
relieved, rɪˈliːvd rɪˈlivd
reliever, rɪˈliːvɚ rɪˈliːvɚ rɪˈliːvɚ
religion, rɪˈlɪdʒən rɪˈlɪdʒən rɪˈlɪdʒ·ən
religiosity, rɪˌlɪdʒiˈɑːsət̬i
religious, rɪˈlɪdʒ·əs
religiously, rɪˈlɪdʒəsli rɪˈlɪdʒəsli rɪˈlɪdʒ·əs·li
relinquish, rɪˈlɪŋkwɪʃ rɪˈlɪŋkwɪʃ rɪˈlɪŋ·kwɪʃ
relish, ˈrelɪʃ ˈrelɪʃ ˈrel·ɪʃ
relive, ˌriːˈlɪv riˈlɪv
reload, ˌriːˈloʊd
relocate," ˌriːˈloʊkeɪt riˈloʊ·keɪt, ˌri·loʊˈkeɪt riːˈləʊkeɪt"
relocation, ˌriːloʊˈkeɪʃən
reluctance, rɪˈlʌktəns
reluctant, rɪˈlʌktənt rɪˈlʌk·tənt
reluctantly, rɪˈlʌktəntli
remade, ˌriːˈmeɪd
remain, rɪˈmeɪn rɪˈmeɪn rɪˈmeɪn rɪˈmeɪn
remainder, rɪˈmeɪndɚ rɪˈmeɪn·dər rɪˈmeɪn·dər
remaining, rɪˈmeɪnɪŋ
remains, rɪˈmeɪnz rɪˈmeɪnz rɪˈmeɪnz
remake, ˌriːˈmeɪk ˌriːˈmeɪk riˈmeɪk
remand, rɪˈmænd
remark, rɪˈmɑːrk rɪˈmɑrk rɪˈmɑrk
remarkable, rɪˈmɑːrkəbəl rɪˈmɑr·kə·bəl
remarkably, rɪˈmɑːrkəbli
remarriage, ˌriːˈmerɪdʒ
remarry, ˌriːˈmeri
rematch, ˈriːmætʃ ˈriˌmætʃ
remedial, rɪˈmiːdiəl rɪˈmiːdiəl rɪˈmiːdiəl rɪˈmid·i·əl
remedy, ˈremədi ˈrem·ə·di
remember, rɪˈmembɚ rɪˈmembɚ rɪˈmembɚ rɪˈmem·bər
remembrance, rɪˈmembrəns rɪˈmembrəns
remind, rɪˈmaɪnd rɪˈmɑɪnd
reminder, rɪˈmaɪndɚ rɪˈmɑɪn·dər
reminisce, ˌreməˈnɪs ˌrem·əˈnɪs
reminiscence, ˌreməˈnɪsəns
remiss, rɪˈmɪs rɪˈmɪs
remission, rɪˈmɪʃən rɪˈmɪʃən rɪˈmɪʃən rɪˈmɪʃ·ən
remit, rɪˈmɪt rɪˈmɪt rɪˈmɪt rɪˈmɪt riːˈmɪt
remittance, rɪˈmɪt̬əns rɪˈmɪt̬əns
remnant, ˈremnənt ˈrem·nənt
remodel, ˌriːˈmɑːdəl riˈmɑd·əl
remold, ˌriːˈmoʊld
remorse, rɪˈmɔːrs rɪˈmɔrs
remorseful, rɪˈmɔːrsfəl
remorseless, rɪˈmɔːrsləs rɪˈmɔːrsləs
remote, rɪˈmoʊt rɪˈmoʊt rɪˈmoʊt rɪˈmoʊt rɪˈmoʊt rɪˈmoʊt rɪˈmoʊt rɪˈmoʊt rɪˈmoʊt rɪˈmoʊt
remotely, rɪˈmoʊtli rɪˈmoʊtli rɪˈmoʊtli rɪˈmoʊt·li rɪˈmoʊt·li
remoteness, rɪˈmoʊtnəs rɪˈmoʊtnəs rɪˈmoʊtnəs rɪˈmoʊtnəs rɪˈmoʊtnəs
removable, rɪˈmuːvəbəl rɪˈmu·və·bəl
removal, rɪˈmuːvəl rɪˈmuːvəl
remove, rɪˈmuːv rɪˈmuːv rɪˈmuːv rɪˈmuv
remover, rɪˈmuːvɚ
remuneration, rɪˌmjuːnəˈreɪʃən rɪˌmju·nəˈreɪ·ʃən
remunerative, rɪˈmjuːnəreɪt̬ɪv
renaissance," ˈrenəsɑːns ˈren·əˌsɑns, -ˌzɑns ˈren·əˌsɑns, -ˌzɑns ˌrenəˈsɑːns"
renal, ˈriːnəl
rename, ˌriːˈneɪm riˈneɪm
render, ˈrendɚ ˈrendɚ ˈrendɚ ˈrendɚ ˈren·dər ˈren·dər ˈren·dər
rendering, ˈrendɚɪŋ ˈrendɚɪŋ ˈrendɚɪŋ ˈrendɚɪŋ ˈren·dər·ɪŋ
rendezvous," ˈrɑːndeɪvuː ˈrɑːndeɪvuː ˈrɑn·dɪˌvu, -deɪ- ˈrɑn·dɪˌvu, -deɪ-"
rendition, renˈdɪʃən renˈdɪʃən renˈdɪʃ·ən
renegade, ˈrenəɡeɪd ˈren·ɪˌɡeɪd
renege," rɪˈneɡ rɪˈneɡ, -ˈnɪɡ riˈneɡ"
renew, rɪˈnuː rɪˈnuː rɪˈnu rɪˈnu rɪˈnuː rɪˈnuː rɪˈnuː
renewable, rɪˈnuːəbəl rɪˈnuːəbəl rɪˈnu·ə·bəl rɪˈnuːəbl rɪˈnuːəbl
renewal, rɪˈnuːəl rɪˈnuːəl rɪˈnuːəl rɪˈnuːəl rɪˈnuːəl rɪˈnuːəl
renewed, rɪˈnuːd
rennet, ˈrenɪt
renounce, rɪˈnaʊns rɪˈnɑʊns
renovate, ˈrenəveɪt ˈren·əˌveɪt
renovation, ˌrenəˈveɪʃən
renown, rɪˈnaʊn rɪˈnɑʊn
renowned, rɪˈnaʊnd
rent, rent rent rent
rental, ˈrent̬əl ˈrent̬əl ˈren·təl
rented, ˈrentɪd
renter, ˈrent̬ɚ ˈrent̬ɚ
renunciation, rɪˌnʌnsiˈeɪʃən rɪˌnʌn·siˈeɪ·ʃən
reoccur, ˌriːəˈkɝː
reopen, ˌriːˈoʊpən ˌriːˈoʊpən riˈoʊ·pən riˈoʊ·pən
reorganization, riːˌɔːrɡənəˈzeɪʃən riːˌɔrɡənəˈzeɪʃən riːˌɔrɡənəˈzeɪʃən
reorganize, riːˈɔːrɡənaɪz riˈɔr·ɡəˌnɑɪz
reorient, ˌriːˈɔːrient ˌriːˈɔːrient
rep, rep rep rep rep rep rep rep
repack, ˌriːˈpæk
repaid, rɪˈpeɪd rɪˈpeɪd
repaint, ˌriːˈpeɪnt
repair, rɪˈper rɪˈper rɪˈpeər
repairable, rɪˈperəbəl
repairman," rɪˈpermæn rɪˈpeər·mən, -ˌmæn"
reparation, ˌrepəˈreɪʃən ˌrep·əˈreɪ·ʃən
reparations, ˌrep·əˈreɪ·ʃənz
repartee, ˌrepɑːrˈtiː
repatriate," ˌriːˈpeɪtrieɪt riˈpeɪ·triˌeɪt, -ˈpæ·tri- riːˈpeɪtrieɪt"
repatriation, rɪˌpeɪtriˈeɪʃən
repay, rɪˈpeɪ rɪˈpeɪ
repayment, rɪˈpeɪmənt
repeal, rɪˈpiːl rɪˈpil
repeat, rɪˈpiːt rɪˈpiːt rɪˈpiːt rɪˈpit
repeatable, rɪˈpiːt̬əbəl
repeated, rɪˈpiːt̬ɪd rɪˈpi·t̬ɪd
repeatedly, rɪˈpiːt̬ɪdli
repel, rɪˈpel rɪˈpel rɪˈpel rɪˈpel rɪˈpel rɪˈpel
repellent, rɪˈpelənt
repent, rɪˈpent rɪˈpent
repentance, rɪˈpentəns
repentant, rɪˈpentənt
repercussion," ˌriːpɚˈkʌʃən ˌri·pərˈkʌʃ·ən, ˌrep·ər-"
repertoire, ˈrepɚtwɑːr ˈrepɚtwɑːr ˈrep·ərˌtwɑr
repertory," ˈrepɚtɔːri ˈrepɚtɔːri ˈrepɚtɔːri ˈrep·ərˌtɔr·i, -ˌtoʊr·i"
repetition, ˌrepəˈtɪʃən ˌrepəˈtɪʃən
repetitious, ˌrep·ɪˈtɪʃ·əs
repetitive, rɪˈpet̬ət̬ɪv rɪˈpet̬·ɪ·t̬ɪv
rephrase, ˌriːˈfreɪz riˈfreɪz
replace, rɪˈpleɪs rɪˈpleɪs rɪˈpleɪs rɪˈpleɪs rɪˈpleɪs
replaceable, rɪˈpleɪsəbəl
replacement, rɪˈpleɪsmənt rɪˈpleɪsmənt rɪˈpleɪsmənt rɪˈpleɪsmənt
replay, ˌriːˈpleɪ ˌriːˈpleɪ ˈriˌpleɪ ˈriˌpleɪ
replenish, rɪˈplenɪʃ rɪˈplen·ɪʃ
replenishment, rɪˈplenɪʃmənt
replete, rɪˈpliːt rɪˈpliːt rɪˈplit
replica, ˈreplɪkə ˈrep·lɪ·kə
replicate, ˈreplɪkeɪt ˈreplɪkeɪt ˈrep·lɪˌkeɪt ˈrep·lɪˌkeɪt
replication, ˌrepləˈkeɪʃən ˌrepləˈkeɪʃən
reply, rɪˈplaɪ rɪˈplaɪ rɪˈplɑɪ
report," rɪˈpɔːrt rɪˈpɔːrt rɪˈpɔːrt rɪˈpɔrt, -ˈpoʊrt rɪˈpɔrt, -ˈpoʊrt"
reportable, rɪˈpɔːrt̬əbəl
reportage, rɪˈpɔːrt̬ɪdʒ
reported, rɪˈpɔːrt̬ɪd rɪˈpɔːrt̬ɪd
reportedly," rɪˈpɔːrt̬ɪdli rɪˈpɔr·t̬ɪd·li, -ˈpoʊr-"
reporter," rɪˈpɔːrt̬ɚ rɪˈpɔr·t̬ər, -ˈpoʊr·t̬ər"
reporting, rɪˈpɔːrt̬ɪŋ rɪˈpɔːrt̬ɪŋ rɪˈpɔːrt̬ɪŋ
repose, rɪˈpoʊz
reposition, ˌriːpəˈzɪʃən ˌriːpəˈzɪʃən
repository," rɪˈpɑːzɪtɔːri rɪˈpɑːzɪtɔːri rɪˈpɑz·ɪˌtɔr·i, -ˌtoʊr·i"
repossess, ˌriːpəˈzes
repossession, ˌriːpəˈzeʃən
reprehensible, ˌreprəˈhensəbəl ˌrep·rɪˈhen·sə·bəl
represent, ˌreprɪˈzent ˌreprɪˈzent ˌreprɪˈzent ˌreprɪˈzent ˌreprɪˈzent ˌreprɪˈzent ˌreprɪˈzent ˌrep·rɪˈzent ˌrep·rɪˈzent ˌrep·rɪˈzent
representation, ˌreprɪzenˈteɪʃən ˌreprɪzenˈteɪʃən ˌreprɪzenˈteɪʃən ˌreprɪzenˈteɪʃən
representational, ˌreprɪzenˈteɪʃənəl
representative, ˌreprɪˈzent̬ət̬ɪv ˌrep·rɪˈzen·tə·t̬ɪv ˌrep·rɪˈzen·tə·t̬ɪv ˌrep·rɪˈzen·tə·t̬ɪv
repress, rɪˈpres rɪˈpres rɪˈpres
repressed, rɪˈprest
repression, rɪˈpreʃən rɪˈpreʃən
repressive, rɪˈpresɪv rɪˈpresɪv
reprieve, rɪˈpriːv rɪˈpriːv rɪˈpriv rɪˈpriv
reprimand, ˈreprəmænd ˈrep·rəˌmænd ˈreprɪmænd
reprint, ˌriːˈprɪnt riˈprɪnt
reprisal, rɪˈpraɪzəl rɪˈprɑɪ·zəl
reprise, rɪˈpriːz rɪˈpriz
reproach, rɪˈproʊtʃ rɪˈproʊtʃ
reprobate, ˈreprəbeɪt
reprocess, ˌriːˈprɑːses ˌriːˈprɑːses
reprocessing, ˌriːˈprɑːsesɪŋ riːˈprɑːsesɪŋ
reproduce, ˌriːprəˈduːs ˌriːprəˈduːs ˌriːprəˈduːs ˌri·prəˈdus ˌri·prəˈdus
reproduction, ˌriːprəˈdʌkʃən ˌriːprəˈdʌkʃən ˌri·prəˈdʌk·ʃən
reproductive, ˌriːprəˈdʌkt̬ɪv ˌri·prəˈdʌk·tɪv
reptile," ˈreptaɪl ˈrep·təl, -tɑɪl"
reptilian, repˈtɪliən repˈtɪliən
republic, rəˈpʌblɪk rɪˈpʌb·lɪk
republican, rəˈpʌblɪkən rɪˈpʌb·lɪ·kən
repudiate, rɪˈpjuːdieɪt rɪˈpjud·iˌeɪt
repudiation, rɪˌpjuːdiˈeɪʃən
repugnant, rɪˈpʌɡnənt rɪˈpʌɡ·nənt
repulse, rɪˈpʌls rɪˈpʌls rɪˈpʌls rɪˈpʌls
repulsive, rɪˈpʌlsɪv rɪˈpʌl·sɪv
reputable, ˈrepjət̬əbəl ˈrep·jə·t̬ə·bəl
reputation, ˌrepjəˈteɪʃən ˌrep·jəˈteɪ·ʃən
reputed, rɪˈpjuːt̬ɪd rɪˈpjuːt̬ɪd rɪˈpju·t̬ɪd
reputedly, rɪˈpjuːt̬ɪdli
request, rɪˈkwest rɪˈkwest rɪˈkwest
requester, rɪˈkwestɚ
requiem, ˈrekwiəm ˈrekwiəm
require, rɪˈkwaɪr rɪˈkwɑɪər rɪˈkwɑɪər
requirement, rɪˈkwaɪrmənt rɪˈkwɑɪər·mənt
requisite, ˈrekwəzɪt ˈrek·wə·zɪt
requisition, ˌrekwəˈzɪʃən ˌrek·wəˈzɪʃ·ən
reread, ˌriːˈriːd
reroute," ˌriːˈraʊt riˈrut, -ˈrɑʊt"
rerun, ˌriːˈrʌn riˈrʌn
resale, ˈriːˌseɪl
reschedule," ˌriːˈskedʒuːl ˌriːˈskedʒuːl riˈskedʒ·ul, -ʊl, -u·əl riːˈskedʒuːl riːˈskedʒuːl"
rescheduling, ˌriːˈskedjʊlɪŋ ˌriːˈskedjʊlɪŋ
rescind, rɪˈsɪnd rɪˈsɪnd
rescission, rɪˈsɪʒən rɪˈsɪʒən
rescue, ˈreskjuː ˈres·kju
rescuer, ˈreskjuːɚ
research," ˈriːsɝːtʃ ˈri·sɜrtʃ, rɪˈsɜrtʃ"
researcher, ˈriːsɝːtʃɚ
resell, ˌriːˈsel riˈsel ˌriːˈsel
resemblance, rɪˈzembləns
resemble, rɪˈzembəl rɪˈzem·bəl
resent, rɪˈzent rɪˈzent
resentful, rɪˈzentfəl
resentment, rɪˈzentmənt
reservation, ˌrezɚˈveɪʃən ˌrezɚˈveɪʃən ˌrezɚˈveɪʃən ˌrezɚˈveɪʃən ˌrez·ərˈveɪ·ʃən ˌrez·ərˈveɪ·ʃən ˌrez·ərˈveɪ·ʃən
