,CMU Word,CMU IPAs,Cambridge IPAs,CMU (Toolkit),Cambridge (Toolkit),Matched Pronunciations (IPA),Matched Pronunciations (Toolkit),Pronunciation Matches,Alternate Pronunciation,Root From Cambridge,Missing From Cambridge,Top Pronunciation (ALL),Top Pronunciation (ALT ONLY)
48236,tilling,['tɪlɪŋ'],['tɪl'],['t1l1N'],['t1l'],[],[],[],0,1,0,1,0
48240,tilted,['tɪltəd'],['tɪlt'],['t1lted'],['t1lt'],[],[],[],1,1,0,1,1
48241,tilted,['tɪltɪd'],['tɪlt'],['t1lt1d'],['t1lt'],[],[],[],1,1,0,0,0
48242,tilting,['tɪltɪŋ'],['tɪlt'],['t1lt1N'],['t1lt'],[],[],[],0,1,0,1,0
48243,tilts,['tɪlts'],"['tɪlt', 'tɪlt', 'tɪlt']",['t1lts'],['t1lt'],[],[],[],0,1,0,1,0
48249,timbers,"['tɪmbɝz', 'tɪmbɚz']","['tɪmbɚ', 'tɪmbɚ', 'tɪmbɚ', 'tɪmbəɹ']",['t1mb3rz'],"['t1mber', 't1mb3r']",[],[],[],0,1,0,1,0
48250,timbre,"['tɪmbɝ', 'tɪmbɚ']","['tæmbɚ', 'tæmbəɹ', 'tɪmbəɹ']",['t1mb3r'],"['t1mber', 't@mb3r', 't@mber']",[],[],[],0,0,0,1,0
48252,timed,['taɪmd'],"['taɪm', 'taɪm', 'taɪm']",['t5md'],['t5m'],[],[],[],0,1,0,1,0
48259,timers,"['taɪmɝz', 'taɪmɚz']","['taɪmɚ', 'taɪmɚ', 'tɑɪməɹ']",['t5m3rz'],"['ta1mer', 't5m3r']",[],[],[],0,1,0,1,0
48263,timetables,['taɪmteɪbəlz'],"['skɛdʒul', 'skɛdʒul', 'skɛdʒul', 'skɛdʒul', 'skɛdʒul', 'skɛdʒul', 'skɛdʒul', 'əl', 'skɛdʒul', 'əl', 'skɛdʒul', 'skɛdʒul', 'skɛdʒul', 'skɛdʒul', 'skɛdʒul', 'skɛdʒul', 'skɛdʒul', 'skɛdʒul', 'skɛdʒul']",['t5mt8belz'],"['el', 'skEGul']",[],[],[],0,1,0,1,0
48265,timidity,['təmɪdəti'],['tɪmɪdəti'],['tem1deti'],['t1m1deti'],[],[],[],0,0,0,1,0
48266,timidly,['tɪmədli'],['tɪmɪdli'],['t1medli'],['t1m1dli'],[],[],[],0,0,0,1,0
48278,tines,['taɪnz'],['taɪn'],['t5nz'],['t5n'],[],[],[],0,1,0,1,0
48281,tinged,['tɪŋd'],['tɪndʒd'],['t1Nd'],['t1nGd'],[],[],[],0,0,0,1,0
48286,tingling,['tɪŋɡlɪŋ'],"['tɪŋɡəlɪŋ', 'tɪŋɡəlɪŋ']",['t1Ngl1N'],['t1Ngel1N'],[],[],[],1,0,0,0,0
48287,tinier,"['taɪniɝ', 'taɪniɚ']","['taɪni', 'tɑɪni']",['t5ni3r'],"['ta1ni', 't5ni']",[],[],[],0,1,0,1,0
48288,tiniest,['taɪniəst'],"['taɪni', 'tɑɪni']",['t5niest'],"['ta1ni', 't5ni']",[],[],[],0,1,0,1,0
48290,tinkered,"['tɪŋkɝd', 'tɪŋkɚd']",['tɪŋkɚ'],['t1Nk3rd'],['t1Nk3r'],[],[],[],0,1,0,1,0
48292,tinkering,"['tɪŋkɝɪŋ', 'tɪŋkɚɪŋ']",['tɪŋkɚ'],['t1Nk3r1N'],['t1Nk3r'],[],[],[],1,1,0,1,1
48293,tinkering,['tɪŋkɹɪŋ'],['tɪŋkɚ'],['t1Nkr1N'],['t1Nk3r'],[],[],[],1,1,0,0,0
48295,tinkled,['tɪŋkəld'],"['tɪŋkəl', 'tɪŋkəl']",['t1Nkeld'],['t1Nkel'],[],[],[],0,1,0,1,0
48298,tinkling,['tɪŋkəlɪŋ'],"['tɪŋkəl', 'tɪŋkəl']",['t1Nkel1N'],['t1Nkel'],[],[],[],1,1,0,1,1
48299,tinkling,['tɪŋklɪŋ'],"['tɪŋkəl', 'tɪŋkəl']",['t1Nkl1N'],['t1Nkel'],[],[],[],1,1,0,0,0
48302,tins,['tɪnz'],"['tɪn', 'tɪn', 'tɪn', 'tɪn', 'tɪn', 'tɪn', 'tɪn', 'tɪn']",['t1nz'],['t1n'],[],[],[],0,1,0,1,0
48306,tints,['tɪnts'],"['tɪnt', 'tɪnt', 'tɪnt']",['t1nts'],['t1nt'],[],[],[],0,1,0,1,0
48314,tippet,['tɪpət'],['tɪpɪt'],['t1pet'],['t1p1t'],[],[],[],0,0,0,1,0
48323,tiptoed,['tɪptoʊd'],['tɪptoʊ'],['t1ptod'],['t1pto'],[],[],[],0,1,0,1,0
48324,tiptoeing,['tɪptoʊɪŋ'],['tɪptoʊ'],['t1pto1N'],['t1pto'],[],[],[],0,1,0,1,0
48326,tirades,['taɪɹeɪdz'],"['taɪɹeɪd', 'tɑɪɹeɪd', 'tɑɪɹeɪd']",['t5r8dz'],"['t5r8d', 'ta1r8d']",[],[],[],0,1,0,1,0
48327,tire,"['taɪɝ', 'taɪɚ']","['taɪɹ', 'tɑɪəɹ']",['t53r'],"['t5r', 'ta1er']",[],[],[],0,0,0,1,0
48328,tired,"['taɪɝd', 'taɪɚd']","['taɪɹd', 'taɪɹd', 'tɑɪəɹd']",['t53rd'],"['ta1erd', 't5rd']",[],[],[],0,0,0,1,0
48329,tiredness,"['taɪɝdnɪs', 'taɪɚdnɪs']",['taɪɹdnəs'],['t53rdn1s'],['t5rdnes'],[],[],[],0,0,0,1,0
48330,tireless,"['taɪɝləs', 'taɪɚləs']","['taɪɹləs', 'tɑɪəɹləs']",['t53rles'],"['ta1erles', 't5rles']",[],[],[],0,0,0,1,0
48332,tires,"['taɪɝz', 'taɪɚz']","['taɪɹ', 'tɑɪəɹ', 'tɑɪəɹ']",['t53rz'],"['t5r', 'ta1er']",[],[],[],0,1,0,1,0
48333,tiresome,"['taɪɝsəm', 'taɪɚsəm']","['taɪɹsəm', 'tɑɪəɹsəm']",['t53rsem'],"['ta1ersem', 't5rsem']",[],[],[],0,0,0,1,0
48337,tissue,['tɪsju'],"['tɪʃu', 'tɪʃu', 'tɪʃu', 'tɪʃu', 'tɪʃu']",['t1sju'],['t1Su'],[],[],[],1,0,0,1,1
48339,tissues,['tɪsjuz'],"['tɪʃu', 'tɪʃu', 'tɪʃu', 'tɪʃu', 'tɪʃu']",['t1sjuz'],['t1Su'],[],[],[],1,1,0,1,1
48340,tissues,['tɪʃuz'],"['tɪʃu', 'tɪʃu', 'tɪʃu', 'tɪʃu', 'tɪʃu']",['t1Suz'],['t1Su'],[],[],[],1,1,0,0,0
48346,titans,['taɪtənz'],['taɪtən'],['t5tenz'],['t5ten'],[],[],[],0,1,0,1,0
48351,titillated,['tɪtəleɪtɪd'],['tɪtəleɪt'],['t1tel8t1d'],['t1tel8t'],[],[],[],0,1,0,1,0
48353,titillation,['tɪtɪleɪʃən'],['tɪtəleɪʃən'],['t1t1l8Sen'],['t1tel8Sen'],[],[],[],0,0,0,1,0
48356,titles,['taɪtəlz'],"['taɪtəl', 'tɑɪtəl', 'tɑɪtəl', 'tɑɪtəl', 'tɑɪtəl']",['t5telz'],"['ta1tel', 't5tel']",[],[],[],0,0,0,1,0
48357,tits,['tɪts'],"['tɪt', 'tɪt', 'tɪt']",['t1ts'],['t1t'],[],[],[],0,1,0,1,0
48365,to,['tɪ'],"['stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'stɹong', 'tu', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə', 'tu', 'tʊ', 'tə']",['t1'],"['', 'tu', 'te', 'tU']",[],[],[],1,0,0,0,0
48369,toads,['toʊdz'],"['toʊd', 'toʊd', 'toʊd']",['todz'],['tod'],[],[],[],0,1,0,1,0
48371,toasted,['toʊstɪd'],"['toʊst', 'toʊst', 'toʊst']",['tost1d'],['tost'],[],[],[],0,1,0,1,0
48373,toasters,"['toʊstɝz', 'toʊstɚz']","['toʊstɚ', 'toʊstəɹ']",['tost3rz'],"['tost3r', 'toster']",[],[],[],0,1,0,1,0
48374,toasting,['toʊstɪŋ'],"['toʊst', 'toʊst', 'toʊst']",['tost1N'],['tost'],[],[],[],0,1,0,1,0
48376,toasts,['toʊsts'],"['toʊst', 'toʊst', 'toʊst', 'toʊst']",['tosts'],['tost'],[],[],[],0,1,0,1,0
48381,toboggans,"['təbɑɡənz', 'təbɒɡənz']","['təbɑɡən', 'təbɑɡən']",['tebagenz'],['tebagen'],[],[],[],0,1,0,1,0
48383,tock,"['tɑk', 'tɒk']",['tɪktɑk'],['tak'],['t1ktak'],[],[],[],0,1,0,1,0
48386,today,['tudeɪ'],"['tədeɪ', 'tədeɪ', 'tədeɪ', 'tədeɪ']",['tud8'],['ted8'],[],[],[],1,0,0,0,0
48391,toddlers,"['tɑdlɝz', 'tɑdlɚz', 'tɒdlɝz', 'tɒdlɚz']","['tɑdlɚ', 'tɑdləɹ']",['tadl3rz'],"['tadl3r', 'tadler']",[],[],[],0,1,0,1,0
48392,toddling,"['tɑdlɪŋ', 'tɒdlɪŋ']","['tɑdəl', 'tɑdəl']",['tadl1N'],['tadel'],[],[],[],0,1,0,1,0
48398,toenails,['toʊneɪlz'],"['toʊneɪl', 'toʊneɪl']",['ton8lz'],['ton8l'],[],[],[],0,1,0,1,0
48399,toes,['toʊz'],"['toʊ', 'toʊ', 'toʊ', 'toʊ', 'toʊ']",['toz'],['to'],[],[],[],0,1,0,1,0
48400,toff,['tɔf'],['tɑf'],['tcf'],['taf'],[],[],[],0,0,0,1,0
48409,togs,"['tɑɡz', 'tɒɡz']","['tɑɡ', 'tɑɡ']",['tagz'],['tag'],[],[],[],0,0,0,1,0
48411,toiled,['tɔɪld'],"['tɔɪl', 'tɔɪl']",['t2ld'],['t2l'],[],[],[],0,1,0,1,0
48416,toiling,['tɔɪlɪŋ'],"['tɔɪl', 'tɔɪl']",['t2l1N'],['t2l'],[],[],[],0,1,0,1,0
48417,toils,['tɔɪlz'],"['tɔɪl', 'tɔɪl']",['t2lz'],['t2l'],[],[],[],0,1,0,1,0
48418,toity,['tɔɪti'],['hɔɪtitɔɪti'],['t2ti'],['h2tit2ti'],[],[],[],0,1,0,1,0
48420,tokens,['toʊkənz'],"['toʊkən', 'toʊkən', 'toʊkən', 'toʊkən', 'toʊkən', 'toʊkən', 'toʊkən']",['tokenz'],['token'],[],[],[],0,1,0,1,0
48429,tolerances,"['tɑlɝənsɪz', 'tɑlɚənsɪz', 'tɒlɝənsɪz', 'tɒlɚənsɪz']","['tɑlɚəns', 'tɑlɚəns', 'tɑlɚəns', 'tɑlɚəns', 'tɑləɹəns', 'tɑləɹəns']",['tal3rens1z'],"['tal3rens', 'talerens']",[],[],[],0,1,0,1,0
48431,tolerate,"['tɑlɝeɪt', 'tɑlɚeɪt', 'tɒlɝeɪt', 'tɒlɚeɪt']","['tɑləɹeɪt', 'tɑləɹeɪt', 'tɑləɹeɪt', 'tɑləɹeɪt']",['tal3r8t'],['taler8t'],[],[],[],0,0,0,1,0
48432,tolerated,"['tɑlɝeɪtəd', 'tɑlɚeɪtəd', 'tɒlɝeɪtəd', 'tɒlɚeɪtəd']","['tɑləɹeɪt', 'tɑləɹeɪt']",['tal3r8ted'],['taler8t'],[],[],[],0,1,0,1,0
48433,tolerates,"['tɔlɝeɪts', 'tɔlɚeɪts']","['tɑləɹeɪt', 'tɑləɹeɪt', 'tɑləɹeɪt', 'tɑləɹeɪt']",['tcl3r8ts'],['taler8t'],[],[],[],0,1,0,1,0
48434,tolerating,"['tɑlɝeɪtɪŋ', 'tɑlɚeɪtɪŋ', 'tɒlɝeɪtɪŋ', 'tɒlɚeɪtɪŋ']","['tɑləɹeɪt', 'tɑləɹeɪt']",['tal3r8t1N'],['taler8t'],[],[],[],0,1,0,1,0
48440,tolls,['toʊlz'],"['toʊl', 'toʊl', 'toʊl', 'toʊl', 'toʊl']",['tolz'],['tol'],[],[],[],0,1,0,1,0
48444,tomahawks,"['tɑməhɔks', 'tɒməhɔks']","['tɑməhɑk', 'tɑməhɑk', 'tɑməhɑk', 'tɑməhɔk']",['tamehcks'],"['tamehck', 'tamehak']",[],[],[],0,1,0,1,0
48446,tomato,"['təmɑtoʊ', 'təmɒtoʊ']","['təmeɪtoʊ', 'təmeɪtoʊ']",['temato'],['tem8to'],[],[],[],1,0,0,0,0
48451,tombs,['tumz'],"['tum', 'tum']",['tumz'],['tum'],[],[],[],0,1,0,1,0
48453,tombstones,['tumstoʊnz'],"['tumstoʊn', 'tumstoʊn']",['tumstonz'],['tumston'],[],[],[],0,1,0,1,0
48456,tomes,['toʊmz'],"['toʊm', 'toʊm']",['tomz'],['tom'],[],[],[],0,1,0,1,0
48460,tomography,['toʊmoʊɡɹæfi'],['təmɑɡɹəfi'],['tomogr@fi'],['temagrefi'],[],[],[],0,0,0,1,0
48462,tomorrow,"['tumɑɹoʊ', 'tumɒɹoʊ']","['təmɔɹoʊ', 'təmɑɹoʊ', 'mɔɹ']",['tumaro'],"['temcro', 'temaro', 'mcr']",[],[],[],1,0,0,0,0
48463,tomorrows,"['təmɑɹoʊz', 'təmɒɹoʊz']","['təmɔɹoʊ', 'təmɑɹoʊ', 'mɔɹ']",['temaroz'],"['temcro', 'temaro', 'mcr']",[],[],[],1,1,0,1,1
48464,tomorrows,"['tumɑɹoʊz', 'tumɒɹoʊz']","['təmɔɹoʊ', 'təmɑɹoʊ', 'mɔɹ']",['tumaroz'],"['temcro', 'temaro', 'mcr']",[],[],[],1,1,0,0,0
48465,toms,"['tɑmz', 'tɒmz']",['tɑm'],['tamz'],['tam'],[],[],[],0,1,0,1,0
48473,tong,['tɔŋ'],['tɑŋ'],['tcN'],['taN'],[],[],[],0,0,0,1,0
48474,tonga,"['tɑnɡə', 'tɒnɡə']",['tɑŋə'],['tange'],['taNe'],[],[],[],0,0,0,1,0
48479,tongues,['tʌŋz'],"['tʌŋ', 'tʌŋ', 'tʌŋ', 'tʌŋ', 'tʌŋ', 'tʌŋ', 'tʌŋ']",['t^Nz'],['t^N'],[],[],[],0,1,0,1,0
48481,tonics,"['tɑnɪks', 'tɒnɪks']","['tɑnɪk', 'tɑnɪk', 'tɑnɪk', 'tɑnɪk', 'tɑnɪk', 'tɑnɪk']",['tan1ks'],['tan1k'],[],[],[],0,1,0,1,0
48482,toniest,['toʊnist'],"['toʊni', 'toʊni', 'toʊni']",['tonist'],['toni'],[],[],[],0,1,0,1,0
48484,tonight,['tunaɪt'],"['tənaɪt', 'tənɑɪt']",['tun5t'],"['ten5t', 'tena1t']",[],[],[],1,0,0,0,0
48485,toning,['toʊnɪŋ'],['toʊn'],['ton1N'],['ton'],[],[],[],0,1,0,1,0
48487,tonk,['tɔŋk'],"['tɑŋk', 'tɑŋk']",['tcNk'],['taNk'],[],[],[],0,0,0,1,0
48490,tonnage,['tʌnədʒ'],"['tʌnɪdʒ', 'tʌnɪdʒ', 'tʌnɪdʒ']",['t^neG'],['t^n1G'],[],[],[],1,0,0,1,1
48493,tonnes,['tʌnz'],['tʌn'],['t^nz'],['t^n'],[],[],[],0,1,0,1,0
48495,tonsil,"['tɑnsɪl', 'tɒnsɪl']","['tɑnsəlz', 'tɑnsəlz']",['tans1l'],['tanselz'],[],[],[],0,0,0,1,0
48503,toolbox,['tulbɔks'],['tulbɑks'],['tulbcks'],['tulbaks'],[],[],[],0,0,0,1,0
48506,tools,['tulz'],"['tul', 'tul', 'tul', 'tul', 'tul', 'tul', 'tul', 'tul']",['tulz'],['tul'],[],[],[],0,1,0,1,0
48510,toothbrush,['tuθbɹəʃ'],"['tuθbɹʌʃ', 'tuθbɹʌʃ']",['tuTbreS'],['tuTbr^S'],[],[],[],0,0,0,1,0
48511,toothbrushes,['tuθbɹəʃɪz'],"['tuθbɹʌʃ', 'tuθbɹʌʃ']",['tuTbreS1z'],['tuTbr^S'],[],[],[],0,1,0,1,0
48514,toothpastes,['tuθpeɪsts'],"['tuθpeɪst', 'tuθpeɪst']",['tuTp8sts'],['tuTp8st'],[],[],[],0,1,0,1,0
48516,toothpicks,['tuθpɪks'],"['tuθpɪk', 'tuθpɪk']",['tuTp1ks'],['tuTp1k'],[],[],[],0,1,0,1,0
48518,toots,['tuts'],['tut'],['tuts'],['tut'],[],[],[],1,1,0,1,1
48519,toots,['tʊts'],['tut'],['tUts'],['tut'],[],[],[],1,1,0,0,0
48520,tootsie,['tutsi'],"['tʊtsi', 'tʊtsi']",['tutsi'],['tUtsi'],[],[],[],1,0,0,1,1
48523,top,['tɔp'],"['tɑp', 'tɑp', 'tɑp', 'tɑp', 'tɑp', 'tɑp', 'tɑp', 'tɑp', 'tɑp', 'tɑp', 'tɑp', 'tɑp']",['tcp'],['tap'],[],[],[],1,0,0,0,0
48527,topiary,['toʊpiɛɹi'],['toʊpiɛɹ'],['topiEri'],['topiEr'],[],[],[],0,0,0,1,0
48529,topical,"['tɑpəkəl', 'tɒpəkəl']","['tɑpɪkəl', 'tɑpɪkəl', 'tɑpɪkəl']",['tapekel'],['tap1kel'],[],[],[],1,0,0,1,1
48531,topics,"['tɑpɪks', 'tɒpɪks']","['tɑpɪk', 'tɑpɪk', 'tɑpɪk', 'tɑpɪk']",['tap1ks'],['tap1k'],[],[],[],0,1,0,1,0
48534,topographic,"['tɑpəɡɹæfɪk', 'tɒpəɡɹæfɪk']","['təpɑɡɹəfi', 'təpɑɡɹəfi']",['tapegr@f1k'],['tepagrefi'],[],[],[],0,1,0,1,0
48538,toppers,"['tɑpɝz', 'tɑpɚz', 'tɒpɝz', 'tɒpɚz']","['tɑpɚ', 'tɑpɚ', 'tɑpɚ', 'tɑpɚ', 'tɑpɚ', 'tɑpɚ', 'tɑpɚ', 'tɑpɚ']",['tap3rz'],['tap3r'],[],[],[],0,1,0,1,0
48540,toppings,"['tɑpɪŋz', 'tɒpɪŋz']","['tɑpɪŋ', 'tɑpɪŋ']",['tap1Nz'],['tap1N'],[],[],[],0,1,0,1,0
48542,toppled,"['tɑpəld', 'tɒpəld']","['tɑpəl', 'tɑpəl']",['tapeld'],['tapel'],[],[],[],0,1,0,1,0
48543,topples,"['tɑpəlz', 'tɒpəlz']","['tɑpəl', 'tɑpəl', 'tɑpəl', 'tɑpəl']",['tapelz'],['tapel'],[],[],[],0,1,0,1,0
48544,toppling,"['tɑpəlɪŋ', 'tɒpəlɪŋ']","['tɑpəl', 'tɑpəl']",['tapel1N'],['tapel'],[],[],[],1,1,0,1,1
48545,toppling,"['tɑplɪŋ', 'tɒplɪŋ']","['tɑpəl', 'tɑpəl']",['tapl1N'],['tapel'],[],[],[],1,1,0,0,0
48548,topsy,"['tɑpsi', 'tɒpsi']","['tɑpsitɝvi', 'tɑpsitɜɹvi']",['tapsi'],"['', 'tapsit3rvi']",[],[],[],0,1,0,1,0
48552,torched,['tɔɹtʃt'],['tɔɹtʃ'],['tcrCt'],['tcrC'],[],[],[],0,1,0,1,0
48553,torches,['tɔɹtʃɪz'],"['tɔɹtʃ', 'tɔɹtʃ', 'tɔɹtʃ', 'tɔɹtʃ', 'tɔɹtʃ', 'tɔɹtʃ']",['tcrC1z'],['tcrC'],[],[],[],0,1,0,1,0
48554,torching,['tɔɹtʃɪŋ'],['tɔɹtʃ'],['tcrC1N'],['tcrC'],[],[],[],0,1,0,1,0
48557,tories,['tɔɹiz'],"['tɔɹi', 'tɔɹi', 'tɔɹi', 'tɔɹi', 'toʊɹi', 'tɔɹi', 'toʊɹi', 'tɔɹi', 'toʊɹi']",['tcriz'],"['tcri', 'tori']",[],[],[],0,1,0,1,0
48560,tormented,['tɔɹmɛntɪd'],['tɔɹmɛnt'],['tcrmEnt1d'],['tcrmEnt'],[],[],[],0,1,0,1,0
48561,tormenting,['tɔɹmɛntɪŋ'],['tɔɹmɛnt'],['tcrmEnt1N'],['tcrmEnt'],[],[],[],0,1,0,1,0
48563,tormentors,"['tɔɹmɛntɝz', 'tɔɹmɛntɚz']",['tɔɹmɛntɚ'],['tcrmEnt3rz'],['tcrmEnt3r'],[],[],[],0,1,0,1,0
48569,toronto,"['tɝɑntoʊ', 'tɝɒntoʊ', 'tɚɑntoʊ', 'tɚɒntoʊ']",['təɹɑntoʊ'],['t3ranto'],['teranto'],[],[],[],1,0,0,1,1
48570,toronto,"['tɔɹɑntoʊ', 'tɔɹɒntoʊ']",['təɹɑntoʊ'],['tcranto'],['teranto'],[],[],[],1,0,0,0,0
48572,torpedoed,['tɔɹpidoʊd'],"['tɔɹpidoʊ', 'tɔɹpidoʊ']",['tcrpidod'],['tcrpido'],[],[],[],0,1,0,1,0
48574,torpid,['tɔɹpəd'],['tɔɹpɪd'],['tcrped'],['tcrp1d'],[],[],[],0,0,0,1,0
48583,torsos,['tɔɹsoʊz'],"['tɔɹsoʊ', 'tɔɹsoʊ']",['tcrsoz'],['tcrso'],[],[],[],0,1,0,1,0
48587,tortillas,['tɔɹtiəz'],"['tɔɹtijə', 'tɔɹtijə', 'tɔɹtiə']",['tcrtiez'],"['tcrtije', 'tcrtie']",[],[],[],0,1,0,1,0
48589,tortoises,['tɔɹtəsəz'],"['tɔɹtəs', 'tɔɹtəs']",['tcrtesez'],['tcrtes'],[],[],[],0,1,0,1,0
48590,torts,['tɔɹts'],"['tɔɹt', 'tɔɹt', 'tɔɹt']",['tcrts'],['tcrt'],[],[],[],0,1,0,1,0
48591,tortuous,['tɔɹtʃəwəs'],"['tɔɹtʃuəs', 'tɔɹtʃuəs']",['tcrCewes'],['tcrCues'],[],[],[],0,0,0,1,0
48594,torturer,"['tɔɹtʃɝɝ', 'tɔɹtʃɝɚ', 'tɔɹtʃɚɝ', 'tɔɹtʃɚɚ']",['tɔɹtʃəɹɚ'],['tcrC3r3r'],['tcrCer3r'],[],[],[],0,0,0,1,0
48595,torturers,"['tɔɹtʃɝɝz', 'tɔɹtʃɝɚz', 'tɔɹtʃɚɝz', 'tɔɹtʃɚɚz']",['tɔɹtʃəɹɚ'],['tcrC3r3rz'],['tcrCer3r'],[],[],[],0,1,0,1,0
48596,tortures,"['tɔɹtʃɝz', 'tɔɹtʃɚz']","['tɔɹtʃɚ', 'tɔɹtʃɚ', 'tɔɹtʃəɹ', 'tɔɹtʃəɹ']",['tcrC3rz'],"['tcrC3r', 'tcrCer']",[],[],[],0,1,0,1,0
48597,torturing,"['tɔɹtʃɝɪŋ', 'tɔɹtʃɚɪŋ']","['tɔɹtʃɚ', 'tɔɹtʃɚ']",['tcrC3r1N'],['tcrC3r'],[],[],[],0,1,0,1,0
48598,torturous,['tɔɹtʃuəs'],['tɔɹtʃəɹəs'],['tcrCues'],['tcrCeres'],[],[],[],0,0,0,1,0
48604,tossed,['tɔst'],"['tɑs', 'tɑs', 'tɑs', 'tɑs', 'tɑs', 'tɑs', 'tɑs']",['tcst'],['tas'],[],[],[],0,1,0,1,0
48605,tosses,['tɔsɪz'],"['tɑs', 'tɑs', 'tɑs', 'tɑs', 'tɑs', 'tɑs', 'tɑs', 'tɑs', 'tɑs', 'tɔs', 'tɔs', 'tɔs', 'tɔs']",['tcs1z'],"['tas', 'tcs']",[],[],[],0,1,0,1,0
48606,tossing,['tɔsɪŋ'],"['tɑs', 'tɑs', 'tɑs', 'tɑs', 'tɑs', 'tɑs', 'tɑs']",['tcs1N'],['tas'],[],[],[],0,1,0,1,0
48609,totaled,['toʊtəld'],"['toʊtəl', 'toʊtəl', 'toʊtəl']",['toteld'],['totel'],[],[],[],0,1,0,1,0
48610,totaling,['toʊtəlɪŋ'],"['toʊtəl', 'toʊtəl', 'toʊtəl']",['totel1N'],['totel'],[],[],[],0,1,0,1,0
48611,totalitarian,['toʊtælɪtɛɹiən'],"['toʊtælətɛɹiən', 'toʊtælətɛəɹiən']",['tot@l1tErien'],"['tot@letEerien', 'tot@letErien']",[],[],[],0,0,0,1,0
48617,totals,['toʊtəlz'],"['toʊtəl', 'toʊtəl', 'toʊtəl']",['totelz'],['totel'],[],[],[],0,1,0,1,0
48619,toted,['toʊtɪd'],['toʊt'],['tot1d'],['tot'],[],[],[],0,1,0,1,0
48621,totems,['toʊtəmz'],"['toʊtəm', 'toʊtəm']",['totemz'],['totem'],[],[],[],0,1,0,1,0
48623,toting,['toʊtɪŋ'],['toʊt'],['tot1N'],['tot'],[],[],[],0,1,0,1,0
48625,tots,"['tɑts', 'tɒts']","['tɑt', 'tɑt', 'tɑt']",['tats'],['tat'],[],[],[],0,1,0,1,0
48632,touchdowns,['tʌtʃdaʊnz'],"['tʌtʃdaʊn', 'tʌtʃdaʊn', 'tʌtʃdaʊn', 'tʌtʃdɑʊn', 'tʌtʃdɑʊn']",['t^CdOnz'],"['t^CdOn', 't^CdaUn']",[],[],[],0,1,0,1,0
48633,touche,['tuʃ'],"['tuʃeɪ', 'tuʃeɪ']",['tuS'],['tuS8'],[],[],[],1,1,0,1,1
48636,touches,['tʌtʃəz'],"['tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ']",['t^Cez'],['t^C'],[],[],[],1,1,0,1,1
48637,touches,['tʌtʃɪz'],"['tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ', 'tʌtʃ']",['t^C1z'],['t^C'],[],[],[],1,1,0,0,0
48644,toughened,['tʌfənd'],"['tʌfən', 'tʌfən']",['t^fend'],['t^fen'],[],[],[],0,1,0,1,0
48645,toughening,['tʌfənɪŋ'],"['tʌfən', 'tʌfən']",['t^fen1N'],['t^fen'],[],[],[],0,1,0,1,0
48646,toughens,['tʌfənz'],"['tʌfən', 'tʌfən', 'tʌfən']",['t^fenz'],['t^fen'],[],[],[],0,1,0,1,0
