Word,Pronunciation
inert, ˌɪnˈɝːt ˌɪnˈɝːt ˌɪnˈɝːt ɪˈnɜrt ɪˈnɜrt
inertia, ˌɪnˈɝːʃə ˌɪnˈɝːʃə ɪˈnɜr·ʃə ɪˈnɜr·ʃə
inertial, ˌɪnˈɝːʃəl
inescapable, ˌɪnɪˈskeɪpəbəl ˌɪn·ɪˈskeɪ·pə·bəl
inevitability, ˌɪnˌevət̬əˈbɪlət̬i
inevitable, ˌɪnˈevət̬əbəl ɪˈnev·ɪ·t̬ə·bəl
inevitably, ˌɪnˈevət̬əbli
inexact, ˌɪnɪɡˈzækt ˌɪn·ɪɡˈzækt
inexcusable, ˌɪnɪkˈskjuːzəbəl ˌɪn·ɪkˈskju·zə·bəl
inexcusably, ˌɪnɪkˈskjuːzəbli
inexhaustible, ˌɪnɪɡˈzɑːstəbəl ˌɪn·ɪɡˈzɔ·stə·bəl
inexorable, ˌɪnˈeksərəbəl ɪˈnek·sər·ə·bəl
inexorably, ˌɪnˈeksərəbli
inexpensive, ˌɪnɪkˈspensɪv ˌɪn·ɪkˈspen·sɪv
inexpensively, ˌɪnɪkˈspensɪvli
inexperience, ˌɪnɪkˈspɪriəns ˌɪn·ɪkˈspɪər·i·əns
inexperienced, ˌɪnɪkˈspɪriənst
inexplicable," ˌɪnɪkˈsplɪkəbəl ˌɪn·ɪkˈsplɪk·ə·bəl, ɪˈnek·splɪ·kə-"
inexplicably, ˌɪnɪkˈsplɪkəbli
inextricably, ˌɪnɪkˈstrɪkəbli
infallibility, ɪnˌfæləˈbɪlət̬i
infallible, ɪnˈfæləbəl ɪnˈfæl·ə·bəl
infamous, ˈɪnfəməs ˈɪn·fə·məs
infamy, ˈɪnfəmi ˈɪnfəmi
infancy, ˈɪnfənsi ˈɪn·fən·si
infant, ˈɪnfənt ˈɪnfənt ˈɪn·fənt
infanticide, ɪnˈfænt̬əsaɪd
infantile, ˈɪnfəntəl ˈɪnfəntəl ˈɪn·fənˌtɑɪl ˈɪn·fənˌtɑɪl
infantry, ˈɪnfəntri ˈɪn·fən·tri
infantryman, ˈɪnfəntrimən
infarction, ɪnˈfɑːrkʃən
infatuated, ɪnˈfætʃueɪt̬ɪd ɪnˈfætʃ·uˌeɪt̬·əd
infatuation, ɪnˌfætʃuˈeɪʃən
infect, ɪnˈfekt ɪnˈfekt ɪnˈfekt ɪnˈfekt ɪnˈfekt
infected, ɪnˈfekt̬ɪd ɪnˈfekt̬ɪd ɪnˈfekt̬ɪd
infection, ɪnˈfekʃən ɪnˈfekʃən
infectious, ɪnˈfekʃəs ɪnˈfekʃəs ɪnˈfekʃəs ɪnˈfek·ʃəs ɪnˈfek·ʃəs
infer, ɪnˈfɝː ɪnˈfɜr
inference," ˈɪnfɚəns ˈɪn·fər·əns, -frəns"
inferior, ɪnˈfɪriɚ ɪnˈfɪriɚ ɪnˈfɪriɚ ɪnˈfɪriɚ ɪnˈfɪər·i·ər
inferiority, ɪnˌfɪriˈɔːrət̬i
infernal, ɪnˈfɝːnəl ɪnˈfɝːnəl
inferno, ɪnˈfɝːnoʊ
infertile, ɪnˈfɝːt̬əl ɪnˈfɝːt̬əl ɪnˈfɜr·təl
infertility, ˌɪnfɚˈtɪlət̬i
infest, ɪnˈfest ɪnˈfest
infestation, ˌɪnfesˈteɪʃən
infidel, ˈɪnfədel
infidelity, ˌɪnfəˈdelət̬i ˌɪn·fəˈdel·ɪ·t̬i
infield, ˈɪnfiːld ˈɪnˌfild
infielder, ˈɪnˌfiːldɚ ˈɪnˌfil·dər
infighting, ˈɪnˌfaɪt̬ɪŋ ˈɪnˌfɑɪt̬·ɪŋ
infiltrate," ˈɪnfɪltreɪt ˈɪnfɪltreɪt ɪnˈfɪlˌtreɪt, ˈɪn·fɪl- ɪnˈfɪlˌtreɪt, ˈɪn·fɪl-"
infiltration, ˌɪnfɪlˈtreɪʃən ˌɪnfɪlˈtreɪʃən ˌɪnfɪlˈtreɪʃən
infiltrator, ˈɪnfɪltreɪt̬ɚ
infinite, ˈɪnfənət ˈɪn·fə·nɪt
infinitely, ˈɪnfənətli ˈɪn·fə·nɪt·li
infinitesimal, ˌɪnfɪnəˈtesəməl ˌɪn·fə·nɪˈtes·ə·məl
infinitive, ɪnˈfɪnət̬ɪv ɪnˈfɪn·ə·t̬ɪv
infinity, ɪnˈfɪnət̬i ɪnˈfɪnət̬i ɪnˈfɪnət̬i ɪnˈfɪnət̬i ɪnˈfɪn·ɪ·t̬i
infirm, ɪnˈfɝːm ɪnˈfɜrm
infirmary, ɪnˈfɝːmɚri ɪnˈfɝːmɚri ɪnˈfɜr·mə·ri
infirmity, ɪnˈfɝːmət̬i ɪnˈfɜr·mɪ·t̬i
inflame, ɪnˈfleɪm ɪnˈfleɪm ɪnˈfleɪm
inflamed, ɪnˈfleɪmd ɪnˈfleɪmd
inflammable, ɪnˈflæməbəl ɪnˈflæməbəl ɪnˈflæm·ə·bəl
inflammation, ˌɪnfləˈmeɪʃən
inflammatory," ɪnˈflæmətɔːri ɪnˈflæmətɔːri ɪnˈflæm·əˌtɔr·i, -ˌtoʊr·i"
inflatable, ɪnˈfleɪt̬əbəl ɪnˈfleɪ·t̬ə·bəl
inflate, ɪnˈfleɪt ɪnˈfleɪt ɪnˈfleɪt ɪnˈfleɪt ɪnˈfleɪt
inflated, ɪnˈfleɪt̬ɪd
inflation, ɪnˈfleɪʃən ɪnˈfleɪʃən ɪnˈfleɪʃən ɪnˈfleɪʃən ɪnˈfleɪ·ʃən
inflationary, ɪnˈfleɪʃəneri
inflection, ɪnˈflekʃən ɪnˈflekʃən ɪnˈflek·ʃən ɪnˈflek·ʃən
inflexibility, ɪnˌfleksəˈbɪlət̬i ɪnˌflek·səˈbɪl·ɪ·t̬i ɪnˌflek·səˈbɪl·ɪ·t̬i
inflexible, ɪnˈfleksəbəl ɪnˈflek·sə·bəl ɪnˈflek·sə·bəl
inflict, ɪnˈflɪkt ɪnˈflɪkt
infliction, ɪnˈflɪkʃən
inflow, ˈɪnfloʊ
influence, ˈɪnfluəns ˈɪnˌflu·əns
influential, ˌɪnfluˈenʃəl ˌɪn·fluˈen·ʃəl
influenza, ˌɪnfluˈenzə ˌɪn·fluˈen·zə
influx, ˈɪnflʌks ˈɪn·flʌks
info, ˈɪnfoʊ ˈɪn·foʊ
infomercial, ˈɪnfoʊmɝːʃəl
inform, ɪnˈfɔːrm ɪnˈfɔrm
informal, ɪnˈfɔːrməl ɪnˈfɔːrməl ɪnˈfɔr·məl
informality, ˌɪnfɔːrˈmælət̬i
informally, ɪnˈfɔːrməli ɪnˈfɔːrməli
informant, ɪnˈfɔːrmənt ɪnˈfɔr·mənt
information, ˌɪnfɚˈmeɪʃən ˌɪn·fərˈmeɪ·ʃən
informational, ˌɪnfɚˈmeɪʃənəl -fɚ
informative, ɪnˈfɔːrmət̬ɪv ɪnˈfɔr·mə·t̬ɪv
informed, ɪnˈfɔːrmd
informer, ɪnˈfɔːrmɚ ɪnˈfɔr·mər
infotainment, ɪnfoʊˈteɪnmənt
infraction, ɪnˈfrækʃən ɪnˈfræk·ʃən
infrared, ˌɪnfrəˈred ˌɪn·frəˈred
infrastructure, ˈɪnfrəˌstrʌktʃɚ ˈɪn·frəˌstrʌk·tʃər
infrequent, ɪnˈfriːkwənt ɪnˈfri·kwənt
infrequently, ɪnˈfriːkwəntli
infringe, ɪnˈfrɪndʒ ɪnˈfrɪndʒ
infringement, ɪnˈfrɪndʒmənt ɪnˈfrɪndʒmənt
infuriate, ɪnˈfjʊrieɪt ɪnˈfjʊər·iˌeɪt
infuriating, ɪnˈfjʊrieɪt̬ɪŋ ɪnˈfjʊər·iˌeɪ·t̬ɪŋ
infuse, ɪnˈfjuːz ɪnˈfjuːz ɪnˈfjuz
infusion, ɪnˈfjuːʒən ɪnˈfjuːʒən ɪnˈfju·ʒən
ingenious, ɪnˈdʒiːniəs ɪnˈdʒin·jəs
ingenuity, ˌɪndʒəˈnjuːət̬i ˌɪn·dʒəˈnu·ɪ·t̬i
ingenuous, ɪnˈdʒenjuəs
ingest, ɪnˈdʒest ɪnˈdʒest
ingestion, ɪnˈʤestʃən
inglorious, ɪnˈɡlɔːriəs
ingot, ˈɪŋɡət
ingrained," ɪnˈɡreɪnd ɪnˈɡreɪnd ɪnˈɡreɪnd, ˈɪnˌɡreɪnd"
ingratiate, ɪnˈɡreɪ·ʃiˌeɪt
ingratiating, ɪnˈɡreɪʃiːeɪt̬ɪŋ
ingredient, ɪnˈɡriːdiənt ɪnˈɡriːdiənt ɪnˈɡrid·i·ənt
inhabit, ɪnˈhæbɪt ɪnˈhæb·ət
inhabitant, ɪnˈhæbɪtənt ɪnˈhæb·ɪ·t̬ənt
inhalation, ˌɪnhəˈleɪʃən
inhale, ɪnˈheɪl ɪnˈheɪl ɪnˈheɪl
inhaler, ɪnˈheɪlɚ ɪnˈheɪ·lər
inherent," ɪnˈhɪrənt ɪnˈhɪər·ənt, -ˈher-"
inherently, ɪnˈhɪrəntli
inherit, ɪnˈherɪt ɪnˈherɪt ɪnˈherɪt ɪnˈher·ət ɪnˈher·ət
inheritable, ɪnˈherɪt̬əbəl ɪnˈherɪt̬əbəl
inheritance, ɪnˈherɪtəns ɪnˈherɪtəns ɪnˈher·ɪ·t̬əns ɪnˈher·ɪ·t̬əns
inheritor, ɪnˈherɪt̬ɚ
inhibit, ɪnˈhɪbɪt ɪnˈhɪbɪt ɪnˈhɪb·ɪt
inhibited, ɪnˈhɪbət̬ɪd ɪnˈhɪb·ə·t̬ɪd
inhibition," ˌɪnhɪˈbɪʃən ˌɪnhɪˈbɪʃən ˌɪn·həˈbɪʃ·ən, ˌɪn·ə-"
inhibitor, ɪnˈhɪbɪt̬ɚ
inhospitable, ˌɪnhɑːˈspɪt̬əbəl ˌɪnhɑːˈspɪt̬əbəl
inhuman, ɪnˈhjuːmən ɪnˈhjuːmən ɪnˈhju·mən
inhumane, ˌɪnhjuːˈmeɪn ˌɪn·hjuˈmeɪn
inhumanity, ˌɪnhjuːˈmænət̬i ˌɪn·hjuˈmæn·ət̬·i
inimical, ɪˈnɪmɪkəl
inimitable, ɪˈnɪmət̬əbəl ɪˈnɪm·ɪ·t̬ə·bəl
iniquity, ɪˈnɪkwət̬i
initial, ɪˈnɪʃəl ɪˈnɪʃ·əl
initialize, ɪˈnɪʃəlaɪz
initially, ɪˈnɪʃəli
initiate, ɪˈnɪʃieɪt ɪˈnɪʃieɪt ɪˈnɪʃ·iˌeɪt ɪˈnɪʃ·iˌeɪt
initiation, ɪˌnɪʃiˈeɪʃən ɪˌnɪʃiˈeɪʃən ɪˌnɪʃ·iˈeɪ·ʃən ɪˌnɪʃ·iˈeɪ·ʃən
initiative," ɪˈnɪʃət̬ɪv ɪˈnɪʃət̬ɪv ɪˈnɪʃ·ə·t̬ɪv, ɪˈnɪʃ·i·ə- ɪˈnɪʃ·ə·t̬ɪv, ɪˈnɪʃ·i·ə-"
inject, ɪnˈdʒekt ɪnˈdʒekt ɪnˈdʒekt ɪnˈdʒekt
injection, ɪnˈdʒekʃən ɪnˈdʒekʃən ɪnˈdʒek·ʃən
injudicious, ˌɪndʒuːˈdɪʃəs
injunction, ɪnˈdʒʌŋkʃən ɪnˈdʒʌŋk·ʃən
injure, ˈɪndʒɚ ˈɪn·dʒər
injured, ˈɪndʒɚd ˈɪndʒɚd ˈɪn·dʒərd
injurious, ɪnˈdʒʊriəs
injury, ˈɪndʒəri ˈɪn·dʒə·ri
injustice, ɪnˈdʒʌstɪs ɪnˈdʒʌs·tɪs
ink, ɪŋk ɪŋk ɪŋk
inkblot, ˈɪŋkblɑːt
inkling, ˈɪŋklɪŋ ˈɪŋk·lɪŋ
inky, ˈɪŋki ˈɪŋki ˈɪŋ·ki
inlaid, ɪnˈleɪd
inland," ˈɪnlənd ˈɪnˌlənd, -lænd"
inlay, ˈɪnleɪ ˈɪn·leɪ
inlet," ˈɪnlet ˈɪnlet ˈɪn·let, -lɪt"
inmate, ˈɪnmeɪt ˈɪnˌmeɪt
inn, ɪn ɪn ɪn
innards, ˈɪnɚdz ˈɪn·ərdz
innate, ɪˈneɪt ɪˈneɪt
innately, ɪˈneɪtli
inner, ˈɪnɚ ˈɪnɚ ˈɪn·ər
innermost, ˈɪnɚmoʊst ˈɪnɚmoʊst ˈɪn·ərˌmoʊst
inning, ˈɪnɪŋ ˈɪn·ɪŋ
innings, ˈɪnɪŋz
innkeeper, ˈɪnˌkiːpɚ ˈɪnˌki·pər
innocence, ˈɪnəsəns ˈɪnəsəns ˈɪn·ə·səns
innocent, ˈɪnəsənt ˈɪnəsənt ˈɪnəsənt ˈɪnəsənt ˈɪn·ə·sənt
innocently, ˈɪnəsəntli ˈɪnəsəntli ˈɪnəsəntli ˈɪnəsəntli
innocuous, ɪˈnɑːkjuəs ɪˈnɑk·ju·əs
innovate, ˈɪnəveɪt ˈɪn·əˌveɪt ˈɪnəveɪt
innovation, ˌɪnəˈveɪʃən ˌɪnəˈveɪʃən ˌɪn·əˈveɪ·ʃən
innovative, ˈɪnəveɪt̬ɪv ˈɪn·əˌveɪ·t̬ɪv ˈɪnəveɪtɪv
innovator, ˈɪnəveɪt̬ɚ
innuendo, ˌɪnjuˈendoʊ ˌɪn·juˈen·doʊ
innumerable, ɪˈnuːmɚəbəl ɪˈnu·mər·ə·bəl
inoculate, ɪˈnɑːkjəleɪt ɪˈnɑːkjəleɪt ɪˈnɑːkjəleɪt ɪˈnɑk·jəˌleɪt
inoculation, ɪˌnɑːkjəˈleɪʃən ɪˌnɑːkjəˈleɪʃən ɪˌnɑːkjəˈleɪʃən
inoffensive, ˌɪnəˈfensɪv ˌɪn·əˈfen·sɪv
inoperable, ˌɪnˈɑːpɚəbəl ˌɪnˈɑːpɚəbəl ɪˈnɑp·ər·ə·bəl ɪˈnɑp·ər·ə·bəl
inoperative, ˌɪnˈɑːpɚət̬ɪv
inopportune, ˌɪnˌɑːpɚˈtuːn ɪˌnɑp·ərˈtun
inordinate, ˌɪnˈɔːrdənət ɪˈnɔr·dən·ət
inordinately, ˌɪnˈɔːrdənətli
inorganic, ˌɪnɔːrˈɡænɪk ˌɪn·ɔrˈɡæn·ɪk
inpatient, ˈɪnpeɪʃənt ˈɪnˌpeɪ·ʃənt
input, ˈɪnpʊt ˈɪnpʊt ˈɪnˌpʊt
inquest, ˈɪŋkwest ˈɪŋkwest ˈɪn·kwest
inquire, ɪnˈkwaɪr ɪnˈkwɑɪər
inquirer, ɪnˈkwaɪrɚ
inquiring, ɪnˈkwaɪrɪŋ
inquiry," ˈɪŋkwɚi ˈɪŋkwɚi ɪnˈkwɑɪər·i, ˈɪn·kwə·ri ɪnˈkwɑɪər·i, ˈɪn·kwə·ri"
inquisition, ˌɪnkwɪˈzɪʃən ˌɪn·kwəˈzɪʃ·ən
inquisitive, ɪnˈkwɪzət̬ɪv ɪnˈkwɪz·ə·t̬ɪv
inquisitor, ɪnˈkwɪzɪt̬ɚ
inroads, ˈɪnˌroʊdz
insane, ɪnˈseɪn ɪnˈseɪn ɪnˈseɪn
insanity, ɪnˈsænət̬i ɪnˈsænət̬i ɪnˈsæn·ɪ·t̬i
insatiable," ɪnˈseɪʃəbəl ɪnˈseɪ·ʃə·bəl, -ʃi·ə-"
inscribe, ɪnˈskraɪb ɪnˈskrɑɪb
inscription, ɪnˈskrɪpʃən
inscrutable, ɪnˈskruːt̬əbəl ɪnˈskru·t̬ə·bəl
insect, ˈɪnsekt ˈɪn·sekt
insecticide, ɪnˈsektəsaɪd ɪnˈsek·təˌsɑɪd
insectivorous, ˌɪnsekˈtɪvərəs
insecure, ˌɪnsəˈkjʊr ˌɪnsəˈkjʊr ˌɪn·sɪˈkjʊər ˌɪn·sɪˈkjʊər
insecurity, ˌɪnsəˈkjʊrət̬i ˌɪnsəˈkjʊrət̬i ˌɪn·sɪˈkjʊər··t̬i ˌɪn·sɪˈkjʊər··t̬i
inseminate, ɪnˈseməneɪt ɪnˈsem·əˌneɪt
insemination, ɪnˌseməˈneɪʃən
insensible, ɪnˈsensəbəl
insensitive, ɪnˈsensət̬ɪv ɪnˈsensət̬ɪv ɪnˈsen·sə·t̬ɪv ɪnˈsen·sə·t̬ɪv
insensitivity, ɪnˌsensəˈtɪvət̬i ɪnˌsensəˈtɪvət̬i
inseparable, ɪnˈseprəbəl ɪnˈseprəbəl ɪnˈsep·ər·ə·bəl
insert, ɪnˈsɝːt ɪnˈsɝːt ɪnˈsɜrt
insertion, ɪnˈsɝːʃən ɪnˈsɝːʃən
inset, ˈɪnset ˈɪnˌset
inshore, ˈɪnʃɔːr
inside," ˈɪnsaɪd ˈɪnsaɪd ˈɪnsaɪd ɪnˈsɑɪd, ˈɪnˌsɑɪd ɪnˈsɑɪd, ˈɪnˌsɑɪd"
insider," ɪnˈsaɪdɚ ɪnˈsɑɪ·dər, ˈɪnˌsɑɪ-"
insidious, ɪnˈsɪdiəs ɪnˈsɪd·i·əs
insight, ˈɪnsaɪt ˈɪnˌsɑɪt
insightful, ˈɪnsaɪtfəl
insignia, ɪnˈsɪɡniə ɪnˈsɪɡ·ni·ə
insignificance, ˌɪnsɪɡˈnɪfəkəns
insignificant, ˌɪnsɪɡˈnɪfəkənt ˌɪn·sɪɡˈnɪf·ɪ·kənt
insincere, ˌɪnsɪnˈsɪr ˌɪn·sɪnˈsɪər
insinuate, ɪnˈsɪnjueɪt ɪnˈsɪn·juˌeɪt
insinuating, ɪnˈsɪnjueɪt̬ɪŋ
insinuation, ɪnˌsɪnjuˈeɪʃən
insipid, ɪnˈsɪpɪd ɪnˈsɪp·ɪd
insist, ɪnˈsɪst ɪnˈsɪst
insistence, ɪnˈsɪstəns ɪnˈsɪs·təns
insistent, ɪnˈsɪstənt
insistently, ɪnˈsɪstəntli
insolence, ˈɪnsələns
insolent, ˈɪnsələnt ˈɪn·sə·lənt
insoluble, ɪnˈsɑːljəbəl ɪnˈsɑːljəbəl ɪnˈsɑl·jə·bəl ɪnˈsɑl·jə·bəl
insolvency, ɪnˈsɑːlvənsi
insolvent," ɪnˈsɑːlvənt ɪnˈsɑl·vənt, -ˈsɔl- -ˈsɑːl-"
insomnia, ɪnˈsɑːmniə ɪnˈsɑm·ni·ə
insomniac, ɪnˈsɑːmniæk
insouciance, ɪnˈsuːsiəns
insouciant, ɪnˈsuːsiənt
inspect, ɪnˈspekt ɪnˈspekt ɪnˈspekt ɪnˈspekt ɪnˈspekt
inspection, ɪnˈspekʃən ɪnˈspekʃən ɪnˈspek·ʃən ɪnˈspek·ʃən
inspector, ɪnˈspektɚ ɪnˈspektɚ ɪnˈspek·tər ɪnˈspek·tər
inspiration, ˌɪnspəˈreɪʃən ˌɪnspəˈreɪʃən ˌɪnspəˈreɪʃən ˌɪnspəˈreɪʃən ˌɪn·spə·ˈreɪ·ʃən ˌɪn·spə·ˈreɪ·ʃən
inspirational, ˌɪnspəˈreɪʃənəl ˌɪn·spəˈreɪ·ʃə·nəl
inspire, ɪnˈspaɪr ɪnˈspaɪr ɪnˈspaɪr ɪnˈspaɪr ɪnˈspɑɪər ɪnˈspɑɪər
inspired, ɪnˈspaɪrd
inspiring, ɪnˈspaɪrɪŋ ɪnˈspɑɪər·ɪŋ
instability, ˌɪnstəˈbɪlət̬i ˌɪn·stəˈbɪl·ɪ·t̬i
install, ɪnˈstɑːl ɪnˈstɑːl ɪnˈstɑːl ɪnˈstɔl ɪnˈstɔl ɪnˈstɔl
installation, ˌɪnstəˈleɪʃən ˌɪnstəˈleɪʃən ˌɪnstəˈleɪʃən ˌɪnstəˈleɪʃən ˌɪnstəˈleɪʃən ˌɪn·stəˈleɪ·ʃən
installment, ɪnˈstɑːlmənt ɪnˈstɔl·mənt ɪnˈstɔl·mənt
instance, ˈɪnstəns ˈɪn·stəns
instant, ˈɪnstənt ˈɪnstənt ˈɪn·stənt
instantaneous, ˌɪnstənˈteɪniəs ˌɪn·stənˈteɪ·ni·əs
instantaneously, ˌɪnstənˈteɪniəsli
instantly, ˈɪnstəntli ˈɪn·stənt·li
instead, ɪnˈsted ɪnˈsted
instigate, ˈɪnstəɡeɪt ˈɪn·stɪˌɡeɪt
instigation, ˌɪnstəˈɡeɪʃən ˌɪn·stɪˈɡeɪ·ʃən
instigator, ˈɪnstəɡeɪt̬ɚ
instill, ɪnˈstɪl ɪnˈstɪl
instinct, ˈɪnstɪŋkt ˈɪn·stɪŋkt ˈɪn·stɪŋkt
instinctive, ɪnˈstɪŋktɪv ɪnˈstɪŋk·tɪv
instinctively, ɪnˈstɪŋktɪvli
institute, ˈɪnstətuːt ˈɪn·stɪˌtut
institution, ˌɪnstəˈtuːʃən ˌɪnstəˈtuːʃən ˌɪnstəˈtuːʃən ˌɪnstəˈtuːʃən ˌɪn·stɪˈtu·ʃən ˌɪn·stɪˈtu·ʃən ˌɪn·stɪˈtu·ʃən
institutional, ˌɪnstəˈtuːʃənəl ˌɪn·stəˈtu·ʃə·nəl -ˈtuː-
institutionalization, ˌɪnstɪˌtuːʃənələˈzeɪʃən ˌɪnstɪˌtuːʃənələˈzeɪʃən ˌɪnstɪˌtuːʃənələˈzeɪʃən
institutionalized, ˌɪnstəˈtuːʃənəlaɪzd
instruct, ɪnˈstrʌkt ɪnˈstrʌkt ɪnˈstrʌkt ɪnˈstrʌkt ɪnˈstrʌkt ɪnˈstrʌkt
instruction, ɪnˈstrʌkʃən ɪnˈstrʌkʃən ɪnˈstrʌk·ʃən ɪnˈstrʌk·ʃən
instructional, ɪnˈstrʌkʃənəl ɪnˈstrʌk·ʃə·nəl
instructions, ɪnˈstrʌk·ʃənz
instructive, ɪnˈstrʌktɪv ɪnˈstrʌk·tɪv
instructor, ɪnˈstrʌktɚ ɪnˈstrʌktɚ ɪnˈstrʌk·tər ɪnˈstrʌk·tər
instrument, ˈɪnstrəmənt ˈɪnstrəmənt ˈɪnstrəmənt ˈɪnstrəmənt ˈɪnstrəmənt ˈɪn·strə·mənt ˈɪn·strə·mənt
instrumental, ˌɪnstrəˈment̬əl ˌɪnstrəˈment̬əl ˌɪn·strəˈmen·təl ˌɪn·strəˈmen·təl
instrumentation, ˌɪnstrəmenˈteɪʃən ˌɪnstrəmenˈteɪʃən
insubordinate, ˌɪnsəˈbɔːrdənət
insubordination, ˌɪnsəˌbɔːrdəˈneɪʃən ˌɪn·səˌbɔr·dənˈeɪ·ʃən
insubstantial, ˌɪnsəbˈstænʃəl ˌɪnsəbˈstænʃəl ˌɪn·səbˈstæn·ʃəl
insufferable, ɪnˈsʌfɚəbəl ɪnˈsʌf·ər·ə·bəl
insufficient, ˌɪnsəˈfɪʃənt ˌɪn·səˈfɪʃ·ənt
insufficiently, ˌɪnsəˈfɪʃəntli
insular," ˈɪnsəlɚ ˈɪn·sə·lər, -sjə-"
insulate, ˈɪnsəleɪt ˈɪnsəleɪt ˈɪn·səˌleɪt ˈɪn·səˌleɪt
insulation, ˌɪnsəˈleɪʃən ˌɪnsəˈleɪʃən ˌɪn·səˈleɪ·ʃən
insulator, ˈɪnsəleɪt̬ɚ ˈɪn·səˌleɪ·t̬ər
insulin, ˈɪnsəlɪn ˈɪn·sə·lən
insult, ˈɪnsʌlt ˈɪnsʌlt ɪnˈsʌlt
insulting, ɪnˈsʌltɪŋ
insupportable, ˌɪnsəˈpɔːrt̬əbəl
insurance, ɪnˈʃɝːəns ɪnˈʃɝːəns ɪnˈʃʊər·əns
insure, ɪnˈʃʊr ɪnˈʃʊr ɪnˈʃʊər ɪnˈʃʊər
insured, ɪnˈʃʊərd
insurgency, ɪnˈsɝːdʒənsi ɪnˈsɜr·dʒən·si
insurgent, ɪnˈsɝːdʒənt ɪnˈsɝːdʒənt ɪnˈsɜr·dʒənt
insurmountable, ˌɪnsɚˈmaʊnt̬əbəl ˌɪn·sərˈmɑʊn·tə·bəl
insurrection, ˌɪnsɚˈekʃən ˌɪn·səˈrek·ʃən
intact, ɪnˈtækt ɪnˈtækt ɪnˈtækt ɪnˈtækt
intake, ˈɪnteɪk ˈɪnteɪk ˈɪnteɪk ˈɪnteɪk ˈɪnˌteɪk
intangible, ɪnˈtændʒəbəl ɪnˈtæn·dʒə·bəl
integer, ˈɪntədʒɚ ˈɪn·tə·dʒər
integral," ˈɪnt̬əɡrəl ˈɪnt̬əɡrəl ˈɪn·tə·ɡrəl, ɪnˈteɡ·rəl"
integrate, ˈɪnt̬əɡreɪt ˈɪnt̬əɡreɪt ˈɪnt̬əɡreɪt ˈɪn·təˌɡreɪt ˈɪn·təˌɡreɪt
integrated, ˈɪnt̬əɡreɪt̬ɪd ˈɪnt̬əɡreɪt̬ɪd
integration, ˌɪnt̬əˈɡreɪʃən ˌɪnt̬əˈɡreɪʃən ˌɪnt̬əˈɡreɪʃən
integrity, ɪnˈteɡrət̬i ɪnˈteɡrət̬i ɪnˈteɡ·rɪ·t̬i ɪnˈteɡ·rɪ·t̬i
intel, ˈɪntel
intellect, ˈɪnt̬əekt ˈɪnt̬əekt ˈɪn·təlˌekt
intellectual, ˌɪnt̬əlˈektʃuəl ˌɪnt̬əlˈektʃuəl ˌɪnt·əlˈek·tʃu·əl
intellectualism, ˌɪnt̬əlˈektʃuəlɪzəm
intellectually, ˌɪnt̬əlˈektʃuəli ˌɪnt·əlˈek·tʃu·ə·li
intelligence, ɪnˈtelədʒəns ɪnˈtelədʒəns ɪnˈtel·ɪ·dʒəns ɪnˈtel·ɪ·dʒəns
intelligent, ɪnˈtelədʒənt ɪnˈtel·ɪ·dʒənt
intelligently, ɪnˈtelədʒəntli
intelligible, ɪnˈtelədʒəbəl ɪnˈtel·ɪ·dʒə·bəl
intemperate, ɪnˈtempɚət
intend, ɪnˈtend ɪnˈtend
intended, ɪnˈtendɪd
intense, ɪnˈtens ɪnˈtens ɪnˈtens ɪnˈtens ɪnˈtens
intensely, ɪnˈtensli ɪnˈtensli ɪnˈtens·li
intensify, ɪnˈtensəfaɪ ɪnˈten·səˌfɑɪ
intensity, ɪnˈtensət̬i ɪnˈtensət̬i ɪnˈtensət̬i ɪnˈten·sɪ·ɪ̬i ɪnˈten·sɪ·ɪ̬i
intensive, ɪnˈtensɪv ɪnˈten·sɪv ɪnˈten·sɪv
intensively, ɪnˈtensɪvli
intent, ɪnˈtent ɪnˈtent ɪnˈtent
intention, ɪnˈtenʃən ɪnˈten·ʃən
intentional, ɪnˈtenʃənəl
intentionally, ɪnˈtenʃənəli
intently, ɪnˈtentli ɪnˈtent·li
inter, ɪnˈtɝː ɪnˈtɜr
interact, ˌɪnt̬ɚˈækt ˌɪnt̬ɚˈækt ˌɪn·tərˈækt
interaction, ˌɪnt̬ɚˈrækʃən
interactive, ˌɪnt̬ɚˈræktɪv ˌɪnt̬ɚˈræktɪv ˌɪn·təˈræk·tɪv ˌɪn·təˈræk·tɪv
interagency, ˌɪnt̬ɚˈeɪdʒənsi
interbank, ˌɪnt̬ɚˈbæŋk
intercede, ˌɪnt̬ɚˈsiːd ˌɪn·tərˈsid
intercellular, ˌɪnt̬ɚˈseljəlɚ
intercept, ˌɪnt̬ɚˈsept ˌɪn·tərˈsept
interception, ˌɪnt̬ɚˈsepʃən ˌɪnt̬ɚˈsepʃən ˌɪn·tərˈsep·ʃən
interceptor, ˌɪnt̬ɚˈsept̬ɚ
intercession, ˌɪnt̬ɚˈseʃən ˌɪnt̬ɚˈseʃən
interchange, ˌɪnt̬ɚˈtʃeɪndʒ ˌɪnt̬ɚˈtʃeɪndʒ ˈɪn·tərˌtʃeɪndʒ ˈɪn·tərˌtʃeɪndʒ
interchangeable, ˌɪnt̬ɚˈtʃeɪndʒəbəl ˌɪn·tərˈtʃeɪn·dʒə·bəl
intercity, ˌɪnt̬ɚˈsɪt̬i
