Word,Pronunciation
cytoplasm, ˈsaɪt̬əplæzəm ˈsɑɪ·t̬əˌplæz·əm
czar," zɑːr zɑr, tsɑr zɑr, tsɑr"
czarist, ˈzɑːrɪst
dab, dæb dæb dæb dæb
dabbing, ˈdæbɪŋ
dabble, ˈdæbəl ˈdæbəl ˈdæb·əl
dachshund," ˈdɑːkshʊnd ˈdɑks·hʊnt, -hʊnd"
dactyl, ˈdæktɪl
dad, dæd dæd
daddy, ˈdædi ˈdæd·i
dado, ˈdeɪdoʊ ˈdeɪdoʊ ˈdeɪdoʊ
daemon, ˈdiːmən
daffodil, ˈdæfədɪl ˈdæf·əˌdɪl
daffy, ˈdæfi
daft, dæft
dag, dæɡ
dagger, ˈdæɡɚ ˈdæɡɚ ˈdæɡ·ər
dahlia, ˈdeɪljə
daily, ˈdeɪli ˈdeɪ·li
dainty, ˈdeɪnt̬i ˈdeɪn·ti
daiquiri, ˈdækɚi
dairy, ˈderi ˈdeər·i
dais, ˈdeɪɪs
daisy, ˈdeɪzi ˈdeɪ·zi
dal, dɑːl
dale, deɪl
dalliance, ˈdæliəns ˈdæliəns
dally, ˈdæli ˈdæl·i
dam, dæm dæm dæm dæm
damage, ˈdæmɪdʒ ˈdæm·ɪdʒ
damaged, ˈdæmɪdʒd
damages, ˈdæm·ɪ·dʒɪz
damaging, ˈdæmɪdʒɪŋ
damask, ˈdæməsk
dame, deɪm deɪm deɪm
dammit, ˈdæmɪt ˈdæmɪt
damn, dæm dæm dæm dæm
damnation, dæmˈneɪʃən
damned, dæmd dæmd
damning, ˈdæmɪŋ ˈdæm·ɪŋ
damp, dæmp dæmp
dampen, ˈdæmpən ˈdæmpən ˈdæm·pən ˈdæm·pən
damper, ˈdæmpɚ ˈdæmpɚ ˈdæmpɚ ˈdæmpɚ
dampness, ˈdæmpnəs
damsel, ˈdæmzəl ˈdæm·zəl
damson, ˈdæmzən
dan, dæn dæn
dance, dæns dæns dæns dæns
dancer, ˈdænsɚ ˈdæn·sər
dancing, ˈdænsɪŋ
dandelion, ˈdændəlaɪən ˈdæn·dəlˌɑɪ·ən
dandruff, ˈdændrəf ˈdæn·drəf
dandy, ˈdændi ˈdæn·di
dang, dæŋ
danger, ˈdeɪndʒɚ ˈdeɪndʒɚ ˈdeɪn·dʒər ˈdeɪn·dʒər
dangerous," ˈdeɪndʒɚəs ˈdeɪn·dʒər·əs, ˈdeɪndʒ·rəs"
dangerously, ˈdeɪndʒɚəsli
dangle, ˈdæŋɡəl ˈdæŋɡəl ˈdæŋɡəl ˈdæŋ·ɡəl
dank, dæŋk dæŋk dæŋk dæŋk
dapper, ˈdæpɚ ˈdæp·ər
dare, der der deər deər
daredevil, ˈderˌdevəl ˈdeərˌdev·əl
daring, ˈderɪŋ ˈdeər·ɪŋ
dark, dɑːrk dɑːrk dɑːrk dɑːrk dɑːrk dɑːrk dɑrk dɑrk dɑrk dɑrk
darken, ˈdɑːrkən ˈdɑːrkən ˈdɑːrkən ˈdɑːrkən ˈdɑːrkən ˈdɑːrkən ˈdɑr·kən
darkened, ˈdɑːrkənd
darkie, ˈdɑːrki
darkly, ˈdɑːrkli ˈdɑːrkli
darkness, ˈdɑːrknəs ˈdɑːrknəs ˈdɑːrknəs ˈdɑːrknəs
darkroom, ˈdɑːrkruːm
darling, ˈdɑːrlɪŋ ˈdɑr·lɪŋ
darn, dɑːrn dɑrn
dart, dɑːrt dɑːrt dɑːrt dɑrt
dartboard, ˈdɑːrtbɔːrd
darts, dɑrts
dash, dæʃ dæʃ dæʃ dæʃ
dashboard," ˈdæʃbɔːrd ˈdæʃbɔːrd ˈdɑʃˌbɔrd, -ˌboʊrd"
dashed, dæʃt
dashiki, dəˈʃiːki
dashing, ˈdæʃɪŋ ˈdæʃ·ɪŋ
dastardly, ˈdæstɚdli
data," ˈdeɪt̬ə ˈdeɪ·t̬ə, ˈdæt̬·ə, ˈdɑt̬·ə"
database," ˈdeɪt̬əbeɪs ˈdeɪ·t̬əˌbeɪs, ˈdæt̬·ə-, ˈdɑt̬·ə-"
date, deɪt deɪt deɪt deɪt deɪt deɪt deɪt deɪt deɪt deɪt deɪt
dated, ˈdeɪt̬ɪd ˈdeɪ·t̬ɪd
dateline, ˈdeɪtlaɪn
datura, dəˈtjʊrə
daub," dɑːb dɔb, dɑb"
daube, doʊb
daughter, ˈdɑːt̬ɚ ˈdɔ·t̬ər
daunt," dɑːnt dɔnt, dɑnt"
daunting, ˈdɑːnt̬ɪŋ
dawdle, ˈdɑːdəl ˈdɔ·dəl
dawn," dɑːn dɔn, dɑn"
dawning, ˈdɑːnɪŋ
day, deɪ deɪ deɪ deɪ deɪ deɪ
daybreak, ˈdeɪbreɪk ˈdeɪ·breɪk
daydream, ˈdeɪdriːm ˈdeɪˌdrim
daydreaming, ˈdeɪdriːmɪŋ
daylight, ˈdeɪlaɪt ˈdeɪˌlɑɪt
daytime, ˈdeɪtaɪm ˈdeɪ·tɑɪm
dazed, deɪzd deɪzd
dazzle, ˈdæzəl ˈdæzəl ˈdæz·əl ˈdæz·əl
dazzling," ˈdæzəlɪŋ ˈdæzəlɪŋ ˈdæz·ə·lɪŋ, ˈdæz·lɪŋ"
deacon, ˈdiːkən ˈdiːkən ˈdi·kən
deaconess, ˈdiːkənəs
deactivate, ˌdiˈæktɪveɪt
dead, ded ded ded ded ded ded ded ded ded ded ded
deadbeat, ˈdedbiːt ˈdedbiːt ˈded·bit
deadbolt, ˈdedboʊlt
deaden, ˈdedən ˈded·ən
deadening, ˈdedənɪŋ ˈdedənɪŋ
deadhead, ˈdedhed
deadline, ˈdedlaɪn ˈdedˌlɑɪn
deadlock, ˈdedlɑːk ˈdedlɑːk ˈdedˌlɑk
deadlocked, ˈdedlɑːkt ˈdedˌlɑkt
deadly, ˈdedli ˈdedli ˈdedli ˈded·li
deadpan, ˈdedpæn ˈdedˌpæn
deaf, def def def
deafen, ˈdefən
deafening, ˈdefənɪŋ ˈdef·ə·nɪŋ
deafness, ˈdefnəs ˈdefnəs
deal, diːl diːl diːl dil dil dil
dealer, ˈdiːlɚ ˈdiːlɚ ˈdiːlɚ ˈdi·lər
dealership, ˈdiːlɚʃɪp ˈdi·lərˌʃɪp
dealing, ˈdiːlɪŋ ˈdiːlɪŋ ˈdiːlɪŋ
dealings, ˈdi·lɪŋz
dealt, delt
dean, diːn diːn diːn din
dear, dɪr dɪr dɪr dɪər dɪər dɪər
dearest, ˈdɪrɪst
dearly, ˈdɪrli ˈdɪrli ˈdɪər·li
dearth, dɝːθ dɜrθ
death, deθ deθ
deathbed, ˈdeθbed
deathly, ˈdeθli ˈdeθ·li
deb, deb
debacle," dɪˈbɑːkəl dɪˈbɑk·əl, di-, -ˈbæk-"
debase, dɪˈbeɪs dɪˈbeɪs dɪˈbeɪs
debased, dɪˈbeɪst
debasement, dɪˈbeɪsmənt
debatable, dɪˈbeɪt̬əbəl dɪˈbeɪ·t̬ə·bəl
debate, dɪˈbeɪt dɪˈbeɪt dɪˈbeɪt
debater, dɪˈbeɪt̬ɚ
debauchery, dɪˈbɑːtʃɚi
debenture, dɪˈbentʃɚ
debilitating, dɪˈbɪləteɪt̬ɪŋ dɪˈbɪl·əˌteɪ·t̬ɪŋ
debit, ˈdebɪt ˈdeb·ɪt
debonair, ˌdebəˈner
debrief, ˌdiːˈbriːf diˈbrif
debris," dəˈbriː dəˈbri, deɪ-"
debt, det det det det
debtor, ˈdet̬ɚ ˈdet̬·ər
debug, ˌdiːˈbʌɡ ˌdiːˈbʌɡ diˈbʌɡ
debunk, ˌdiːˈbʌŋk diˈbʌŋk
debut," deɪˈbju ˈdeɪ·bju, deɪˈbju deɪˈbjuː"
debutante, ˈdebjuːtɑːnt
decade," ˈdekeɪd ˈdek·eɪd, deˈkeɪd ˈdek·eɪd, deˈkeɪd"
decadence, ˈdekədəns ˈdek·ə·dəns
decadent, ˈdekədənt
decaf, ˈdiːkæf ˈdi·kæf
decaffeinated, dɪˈkæfəneɪt̬ɪd diˈkæf·əˌnei·t̬ɪd
decamp, diːˈkæmp
decapitate, dɪˈkæpəteɪt dɪˈkæp·ɪˌteɪt
decapitation, dɪˌkæpəˈteɪʃən
decathlete, dɪˈkæθliːt
decathlon, dɪˈkæθlɑːn dɪˈkæθ·lɑn
decay, dɪˈkeɪ dɪˈkeɪ dɪˈkeɪ dɪˈkeɪ
decease, dɪˈsiːs
deceased, dɪˈsiːst dɪˈsist
decedent, dɪˈsiːdənt
deceit, dɪˈsiːt dɪˈsit
deceitful, dɪˈsiːtfəl
deceive, dɪˈsiːv dɪˈsiv dɪˈsiv
decelerate, ˌdiːˈseləreɪt ˌdiːˈseləreɪt
deceleration, ˌdiːseləˈreɪʃən ˌdiːseləˈreɪʃən
decency, ˈdiːsənsi ˈdi·sən·si
decent, ˈdiːsənt ˈdiːsənt ˈdi·sənt ˈdi·sənt ˈdi·sənt
decently, ˈdiːsəntli
decentralization, ˌdiːsentrələˈzeɪʃən
deception, dɪˈsepʃən dɪˈsep·ʃən
deceptive, dɪˈsept̬ɪv
deceptively, dɪˈsept̬ɪvli
decibel," ˈdesɪbel ˈdes·əˌbel, -bəl"
decide, dɪˈsaɪd dɪˈsaɪd dɪˈsɑɪd dɪˈsɑɪd dɪˈsɑɪd
decided, dɪˈsaɪdɪd dɪˈsɑɪ·dɪd
decidedly, dɪˈsaɪdɪdli
decider, dɪˈsaɪɚ dɪˈsaɪɚ
deciding, dɪˈsaɪdɪŋ
deciduous, dɪˈsɪdʒuəs dɪˈsɪdʒuəs dɪˈsɪdʒ·u·əs
deciliter, ˈdesəˌliːt̬ɚ
decimal, ˈdesəməl ˈdes·ə·məl
decimate, ˈdesəmeɪt ˈdes·əˌmeɪt
decimation, ˌdesəˈmeɪʃən
decipher, dɪˈsaɪfɚ dɪˈsɑɪ·fər
decision, dɪˈsɪʒən dɪˈsɪʒən dɪˈsɪʒ·ən
decisive, dɪˈsaɪsɪv dɪˈsaɪsɪv dɪˈsɑɪ·sɪv dɪˈsɑɪ·sɪv
decisively, dɪˈsaɪsɪvli dɪˈsaɪsɪvli
decisiveness, dɪˈsaɪsɪvnəs
deck, dek dek dek dek dek dek dek
decking, ˈdekɪŋ
declaim, dɪˈkleɪm
declaration, ˌdekləˈreɪʃən ˌdekləˈreɪʃən ˌdek·ləˈreɪ·ʃən
declare, dɪˈkler dɪˈkler dɪˈkler dɪˈkleər
declared, dɪˈklerd
declassified, ˌdiːˈklæsəfaɪd
decline, dɪˈklaɪn dɪˈklaɪn dɪˈklaɪn dɪˈklɑɪn dɪˈklɑɪn
decode, diːˈkoʊd diːˈkoʊd diˈkoʊd
decoder, diːˈkoʊdɚ
decommission, ˌdiːkəˈmɪʃən
decompose, ˌdiːkəmˈpoʊz ˌdiːkəmˈpoʊz ˌdi·kəmˈpoʊz ˌdi·kəmˈpoʊz ˌdi·kəmˈpoʊz
decomposition, ˌdiːkɑːmpəˈzɪʃən ˌdiːkɑːmpəˈzɪʃən
decompression, ˌdiːkəmˈpreʃən ˌdiːkəmˈpreʃən ˌdiːkəmˈpreʃən ˌdiːkəmˈpreʃən
decongestant, ˌdiːkənˈdʒestənt ˌdi·kənˈdʒes·tənt
deconstruct, ˌdiːkənˈstrʌkt ˌdiːkənˈstrʌkt
deconstruction, ˌdiːkənˈstrʌkʃən ˌdiːkənˈstrʌkʃən
decontaminate, ˌdiːkənˈtæməneɪt
decontamination, ˌdiːkəntæməˈneɪʃən
decontrol, ˌdiːkənˈtroʊl
decor," deɪˈkɔːr deɪˈkɔr, dɪ-"
decorate, ˈdekəreɪt ˈdekəreɪt ˈdekəreɪt ˈdek·əˌreɪt ˈdek·əˌreɪt
decoration, ˌdekərˈeɪʃən ˌdekərˈeɪʃən ˌdekərˈeɪʃən ˌdek·əˈreɪ·ʃən ˌdek·əˈreɪ·ʃən
decorative, ˈdekərət̬ɪv ˈdek·ər·ə·t̬ɪv
decorator, ˈdekəreɪt̬ɚ ˈdekəreɪt̬ɚ ˈdek·əˌreɪ·t̬ər
decorous, ˈdekərəs
decorum," dɪˈkɔːrəm dɪˈkɔr·əm, -ˈkoʊr·əm"
decoy," ˈdiːkɔɪ ˈdiːkɔɪ ˈdi·kɔɪ, dɪˈkɔɪ"
decrease," dɪˈkriːs dɪˈkris, ˈdi·kris"
decreasing, dɪˈkriːsɪŋ
decree, dɪˈkriː dɪˈkri
decrepit, dɪˈkrepɪt dɪˈkrep·ɪt
dedicate, ˈdedəkeɪt ˈdedəkeɪt ˈdedəkeɪt ˈded·ɪˌkeɪt ˈded·ɪˌkeɪt
dedicated, ˈdedəkeɪt̬ɪd ˈdedəkeɪt̬ɪd ˈded·ɪˌkeɪt̬·ɪd
dedication, ˌdedəˈkeɪʃən ˌdedəˈkeɪʃən ˌdedəˈkeɪʃən ˌded·ɪˈkeɪ·ʃən ˌded·ɪˈkeɪ·ʃən
deduce, dɪˈduːs dɪˈdus
deduct, dɪˈdʌkt dɪˈdʌkt dɪˈdʌkt
deductible, dɪˈdʌktəbəl dɪˈdʌk·tə·bəl -ṱə- -ṱə-
deduction, dɪˈdʌkʃən dɪˈdʌkʃən dɪˈdʌkʃən dɪˈdʌk·ʃən dɪˈdʌk·ʃən
deductive, dɪˈdʌkt̬ɪv
deed, diːd diːd did did
deem, diːm dim
deep, diːp diːp diːp diːp diːp diːp diːp dip
deepen, ˈdiːpən ˈdiːpən ˈdiːpən ˈdiːpən ˈdiːpən ˈdi·pən
deepening, ˈdiːpənɪŋ
deeply, ˈdiːpli ˈdip·li
deer, dɪr dɪər
deface, dɪˈfeɪs dɪˈfeɪs
defamation, ˌdefəˈmeɪʃən
defamatory, dɪˈfæmətɔːri dɪˈfæmətɔri
defame, dɪˈfeɪm dɪˈfeɪm
default, dɪˈfɑːlt dɪˈfɑːlt dɪˈfɔlt
defeat, dɪˈfiːt dɪˈfiːt dɪˈfit
defeatism, dɪˈfiːt̬ɪzəm dɪˈfi·t̬ɪz·əm
defeatist, dɪˈfiːt̬ɪst
defect," ˈdiːfekt ˈdiːfekt ˈdi·fekt, dɪˈfekt"
defection, dɪˈfekʃən
defective, dɪˈfektɪv
defector, dɪˈfektɚ dɪˈfek·tər
defence, dɪˈfens dɪˈfens dɪˈfens dɪˈfens dɪˈfens dɪˈfens dɪˈfens dɪˈfens
defend, dɪˈfend dɪˈfend dɪˈfend dɪˈfend dɪˈfend dɪˈfend dɪˈfend dɪˈfend
defendant, dɪˈfendənt dɪˈfen·dənt
defender, dɪˈfendɚ dɪˈfendɚ dɪˈfen·dər dɪˈfen·dər
defenestration, ˌdiːfenɪˈstreɪʃən ˌdiːfenɪˈstreɪʃən
defense," dɪˈfens dɪˈfens dɪˈfens dɪˈfens dɪˈfens, ˈdi·fens"
defenseless, dɪˈfensləs dɪˈfens·ləs
defensible, dɪˈfensəbəl dɪˈfen·sə·bəl
defensive, dɪˈfensɪv dɪˈfensɪv dɪˈfensɪv dɪˈfen·sɪv dɪˈfen·sɪv dɪˈfen·sɪv
defensively, dɪˈfensɪvli dɪˈfensɪvli dɪˈfensɪvli dɪˈfensɪvli dɪˈfen·sɪv·li
defensiveness, dɪˈfensɪvnəs
defer, dɪˈfɝː dɪˈfɜr
deference, ˈdefɚəns ˈdef·ə·rəns
deferential, ˌdefəˈrenʃəl
deferment, dɪˈfɝːmənt dɪˈfɜr·mənt
defiance, dɪˈfaɪəns dɪˈfɑɪ·əns
defiant, dɪˈfaɪənt dɪˈfaɪənt
defiantly, dɪˈfaɪəntli dɪˈfaɪəntli
defibrillator, ˌdiːˈfɪbrəleɪt̬ɚ
deficiency, dɪˈfɪʃənsi dɪˈfɪʃənsi dɪˈfɪʃ·ən·si
deficient, dɪˈfɪʃənt dɪˈfɪʃənt dɪˈfɪʃ·ənt
deficit, ˈdefəsɪt ˈdefəsɪt ˈdefəsɪt ˈdef·ə·sət
defied, dɪˈfɑɪd
define, dɪˈfaɪn dɪˈfaɪn dɪˈfaɪn dɪˈfɑɪn dɪˈfɑɪn
defining, dɪˈfaɪnɪŋ dɪˈfaɪnɪŋ
definite, ˈdefənət ˈdef·ə·nət
definitely, ˈdefənətli ˈdef·ə·nət·li
definition, ˌdefɪˈnɪʃən ˌdefɪˈnɪʃən ˌdefɪˈnɪʃən ˌdef·əˈnɪʃ·ən ˌdef·əˈnɪʃ·ən
definitive, dɪˈfɪnət̬ɪv dɪˈfɪnət̬ɪv dɪˈfɪn·ət̬·ɪv
definitively, dɪˈfɪnət̬ɪvli
deflate, dɪˈfleɪt dɪˈfleɪt dɪˈfleɪt dɪˈfleɪt dɪˈfleɪt dɪˈfleɪt
deflated, dɪˈfleɪt̬ɪd
deflation, dɪˈfleɪʃən dɪˈfleɪʃən dɪˈfleɪʃən dɪˈfleɪʃən
deflect, dɪˈflekt dɪˈflekt dɪˈflekt dɪˈflekt dɪˈflekt
deflection, dɪˈflekʃən dɪˈflekʃən dɪˈflekʃən
defoliant, ˌdiːˈfoʊliənt
deforest, ˌdiːˈfɔːrɪst
deforestation, diːˌfɔːrəˈsteɪʃən
deform, dɪˈfɔːrm dɪˈfɔːrm dɪˈfɔrm
deformation, ˌdiːfɔːrˈmeɪʃən
deformed, dɪˈfɔːrmd dɪˈfɔrmd
deformity, dɪˈfɔːrmət̬i dɪˈfɔr·mɪ·t̬i
defraud, dɪˈfrɑːd dɪˈfrɔd
defray, dɪˈfreɪ dɪˈfreɪ
defrost, ˌdiːˈfrɑːst dɪˈfrɔst
deft, deft deft
deftly, ˈdeftli
defunct, dɪˈfʌŋkt dɪˈfʌŋkt
defuse, ˌdiːˈfjuːz ˌdiːˈfjuːz dɪˈfjuz dɪˈfjuz
defy, dɪˈfaɪ dɪˈfɑɪ
degeneracy, dɪˈdʒenərəsi
degenerate, dɪˈdʒenəreɪt dɪˈdʒen·əˌreɪt
degeneration," dɪˌdʒenəˈreɪʃən dɪˌdʒen·əˈreɪ·ʃən, ˌdi-"
degenerative, dɪˈdʒenərət̬ɪv
degradable, dɪˈɡreɪdəbəl dɪˈɡreɪ·də·bəl
degradation, ˌdeɡrəˈdeɪʃən ˌdeɡrəˈdeɪʃən ˌdeɡ·rəˈdeɪ·ʃən
degrade, dɪˈɡreɪd dɪˈɡreɪd dɪˈɡreɪd dɪˈɡreɪd
degrading, dɪˈɡreɪdɪŋ dɪˈɡreɪ·dɪŋ
degree, dɪˈɡriː dɪˈɡriː dɪˈɡriː dɪˈɡri dɪˈɡri dɪˈɡri dɪˈɡri dɪˈɡri
dehydrate, ˌdiːhaɪˈdreɪt ˌdiˈhɑɪ·dreɪt
dehydrated, ˌdiːhaɪˈdreɪt̬ɪd
dehydration, ˌdiːhaɪˈdreɪʃən
deify, ˈdiːɪfaɪ ˈdiːɪfaɪ
deign, deɪn
deinstitutionalization, ˌdiːɪnstɪˌtuːʃənələˈzeɪʃən
deity," ˈdiːət̬i ˈdi·ɪ·t̬i, ˈdeɪ- ˈdi·ɪ·t̬i, ˈdeɪ-"
dejected, dɪˈdʒektɪd dɪˈdʒek·tɪd
delay, dɪˈleɪ dɪˈleɪ dɪˈleɪ dɪˈleɪ
delayed, dɪˈleɪd
delectable, dɪˈlektəbəl dɪˈlek·tə·bəl
delegate, ˈdeləɡət ˈdel·ɪ·ɡət
delegation, ˌdeləˈɡeɪʃən ˌdeləˈɡeɪʃən ˌdel·ɪˈɡeɪ·ʃən
delete, dɪˈliːt dɪˈlit
deleterious, ˌdelɪˈtɪriəs
deletion, dɪˈliːʃən dɪˈli·ʃən dɪˈli·ʃən
deli, ˈdeli ˈdel·i
deliberate, dɪˈlɪbɚət dɪˈlɪbɚət dɪˈlɪb·ər·ət dɪˈlɪb·ər·ət
deliberately, dɪˈlɪbɚətli dɪˈlɪbɚətli dɪˈlɪb·ər·ət·li
deliberation, dɪˌlɪbəˈreɪʃən dɪˌlɪbəˈreɪʃən dɪˌlɪb·əˈreɪ·ʃən
delicacy, ˈdeləkəsi ˈdeləkəsi ˈdeləkəsi ˈdeləkəsi ˈdel·ɪ·kə·si ˈdel·ɪ·kə·si
delicate, ˈdeləkət ˈdeləkət ˈdeləkət ˈdeləkət ˈdeləkət ˈdel·ɪ·kət ˈdel·ɪ·kət ˈdel·ɪ·kət
delicately, ˈdeləkətli ˈdeləkətli ˈdeləkətli
delicatessen, ˌdeləkəˈtesən ˌdeləkəˈtesən ˌdel·ɪ·kəˈtes·ən
delicious, dɪˈlɪʃəs dɪˈlɪʃəs dɪˈlɪʃ·əs
deliciously, dɪˈlɪʃəsli dɪˈlɪʃəsli
delight, dɪˈlaɪt dɪˈlaɪt dɪˈlɑɪt
delighted, dɪˈlaɪt̬ɪd dɪˈlɑɪ·t̬ɪd
delightful, dɪˈlaɪtfəl dɪˈlɑɪt·fəl
delightfully, dɪˈlaɪtfəli
delineate, dɪˈlɪnieɪt dɪˈlɪn·iˌeɪt dɪˈlɪn·iˌeɪt
delineation, dɪˌlɪniˈeɪʃən
delinquency, dɪˈlɪŋkwənsi dɪˈlɪŋkwənsi dɪˈlɪŋkwənsi dɪˈlɪŋ·kwən·si
delinquent, dɪˈlɪŋkwənt dɪˈlɪŋ·kwənt
delirious, dɪˈlɪriəs dɪˈlɪriəs dɪˈlɪər·i·əs dɪˈlɪər·i·əs
delirium, dɪˈlɪriəm dɪˈlɪriəm
deliver, dɪˈlɪvɚ dɪˈlɪvɚ dɪˈlɪvɚ dɪˈlɪvɚ dɪˈlɪvɚ dɪˈlɪv·ər dɪˈlɪv·ər dɪˈlɪv·ər dɪˈlɪv·ər
deliverable, dɪˈlɪvɚəbəl
deliverance, dɪˈlɪvərəns
deliverer, dɪˈlɪvɚɚ
delivery, dɪˈlɪvɚi dɪˈlɪvɚi dɪˈlɪvɚi dɪˈlɪvɚi dɪˈlɪvɚi dɪˈlɪvɚi dɪˈlɪv·ə·ri dɪˈlɪv·ə·ri dɪˈlɪv·ə·ri
dell, del
delouse, ˌdiːˈlaʊs
delta, ˈdelt̬ə ˈdelt̬ə ˈdel·tə
delude, dɪˈluːd dɪˈlud
deluded, dɪˈluːdɪd
deluge," ˈdeljuːdʒ ˈdel·judʒ, -juʒ ˈdel·judʒ, -juʒ"
delusion, dɪˈluːʒən dɪˈlu·ʒən
delusional, dɪˈluːʒənəl
deluxe, dɪˈlʌks dɪˈlʌks
delve, delv delv
demagogue, ˈdeməɡɑːɡ ˈdem·əˌɡɑɡ
demagoguery, ˌdeməˈɡɑːɡɚi
demand, dɪˈmænd dɪˈmænd dɪˈmænd dɪˈmænd
demanding, dɪˈmændɪŋ dɪˈmæn·dɪŋ
demarcation, ˌdiːmɑːrˈkeɪʃən -mɑːr- -mɑːr-
demean, dɪˈmiːn dɪˈmin
demeaning, dɪˈmiːnɪŋ
demeanor, dɪˈmi·nər
demented, dɪˈment̬ɪd dɪˈment̬ɪd dɪˈment·ɪd
dementia, dɪˈmenʃə dɪˈmen·ʃə
demerit, ˌdiːˈmerɪt ˌdiːˈmerɪt
demise, dɪˈmaɪz dɪˈmɑɪz dɪˈmɑɪz
demo, ˈdemoʊ ˈdemoʊ ˈdemoʊ ˈdem·oʊ
demobilization, diːˌmoʊbələˈzeɪʃən
democracy, dɪˈmɑːkrəsi dɪˈmɑːkrəsi dɪˈmɑk·rə·si dɪˈmɑk·rə·si
democrat, ˈdeməkræt ˈdem·əˌkræt
democratic, ˌdeməˈkræt̬ɪk ˌdem·əˈkræt̬·ɪk ˌdem·əˈkræt̬·ɪk
democratically, ˌdeməˈkræt̬ɪkəli
democratize, dɪˈmɑːkrətaɪz
demographic," ˌdeməˈɡræfɪk ˌdem·əˈɡræf·ɪk, ˌdi·mə-"
demographics, ˌdeməˈɡræfɪks ˌdeməˈɡræfɪks
demolish, dɪˈmɑːlɪʃ dɪˈmɑːlɪʃ dɪˈmɑːlɪʃ dɪˈmɑːlɪʃ dɪˈmɑl·ɪʃ
demolition, ˌdeməˈlɪʃən ˌdeməˈlɪʃən ˌdeməˈlɪʃən ˌdem·əˈlɪʃ·ən
demon, ˈdiːmən ˈdiːmən ˈdiːmən ˈdiːmən ˈdi·mən
demonic, dɪˈmɑːnɪk
demonize, ˈdiːmənaɪz ˈdɪ·məˌnɑɪz
demonstrable, dɪˈmɑːnstrəbəl dɪˈmɑn·strə·bəl
demonstrably, dɪˈmɑːnstrəbli
demonstrate, ˈdemənstreɪt ˈdemənstreɪt ˈdemənstreɪt ˈdemənstreɪt ˈdem·ənˌstreɪt ˈdem·ənˌstreɪt ˈdem·ənˌstreɪt ˈdem·ənˌstreɪt
demonstration, ˌdemənˈstreɪʃən ˌdemənˈstreɪʃən ˌdemənˈstreɪʃən
demonstrative, dɪˈmɑːnstrət̬ɪv dɪˈmɑːnstrət̬ɪv dɪˈmɑn·strə·t̬ɪv dɪˈmɑn·strə·t̬ɪv
demonstrator, ˈdemənstreɪt̬ɚ ˈdemənstreɪt̬ɚ ˈdem·ənˌstreɪ·t̬ər
demoralization, dɪˌmɔːrələˈzeɪʃən
demoralize," dɪˈmɔːrəlaɪz dɪˈmɔr·əˌlɑɪz, di-, -ˈmɑr-"
demoralized, dɪˈmɔːrəlaɪzd
demoralizing, dɪˈmɔːrəlaɪzɪŋ
demote, dɪˈmoʊt dɪˈmoʊt
demotion, dɪˈmoʊʃən
demur, dɪˈmɝː dɪˈmɜr
demure, dɪˈmjʊr dɪˈmjʊər
demurely, dɪˈmjʊrli
demystify, ˌdiːˈmɪstəfaɪ
den, den den den den den den
dengue, ˈdeŋɡeɪ
deniability, dɪˌnaɪəˈbɪlət̬i
denial, dɪˈnaɪəl dɪˈnaɪəl dɪˈnaɪəl dɪˈnaɪəl dɪˈnaɪəl dɪˈnɑɪ·əl dɪˈnɑɪ·əl dɪˈnɑɪ·əl
denigrate, ˈdenəɡreɪt ˈden·ɪˌɡreɪt
denim, ˈdenɪm ˈden·əm
denizen, ˈdenəzən
denomination, dɪˌnɑːməˈneɪʃən dɪˌnɑːməˈneɪʃən dɪˌnɑːməˈneɪʃən dɪˌnɑm·əˈneɪ·ʃən dɪˌnɑm·əˈneɪ·ʃən
denominational, dɪˌnɑːməˈneɪʃənəl
denominator, dɪˈnɑːməneɪt̬ɚ dɪˈnɑm·əˌneɪ·t̬ər
denote, dɪˈnoʊt dɪˈnoʊt
denouement, deɪˈnuːmɑ̃ː ˌdeɪ·nuˈmɑ̃
denounce, dɪˈnaʊns dɪˈnaʊns dɪˈnɑʊns
dense, dens dens dens dens dens dens
densely, ˈdensli
density, ˈdensət̬i ˈdensət̬i ˈden·sɪ·t̬i ˈden·sɪ·t̬i
dent, dent dent
dental, ˈdent̬əl ˈden·təl
dentin, ˈdentɪn
dentist, ˈdent̬ɪst ˈden·tɪst
dentistry, ˈdent̬ɪstri ˈdent·ə·stri
dentition, denˈtɪʃən
denture, ˈdentʃɚ
dentures, ˈden·tʃərz
deny, dɪˈnaɪ dɪˈnaɪ dɪˈnaɪ dɪˈnaɪ dɪˈnɑɪ dɪˈnɑɪ dɪˈnɑɪ
deodorant, diˈoʊdɚənt diˈoʊ·də·rənt
depart, dɪˈpɑːrt dɪˈpɑrt dɪˈpɑrt
departed, dɪˈpɑːrt̬ɪd dɪˈpɑːrt̬ɪd
department, dɪˈpɑːrtmənt dɪˈpɑːrtmənt dɪˈpɑrt·mənt
departmental, ˌdiːpɑːrtˈment̬əl
departure, dɪˈpɑːrtʃɚ dɪˈpɑːrtʃɚ dɪˈpɑːrtʃɚ dɪˈpɑr·tʃər dɪˈpɑr·tʃər
depend, dɪˈpend dɪˈpend
dependability, dɪˌpendəˈbɪlət̬i
dependable, dɪˈpendəbəl dɪˈpen·də·bəl
dependence, dɪˈpendəns dɪˈpen·dəns
dependency, dɪˈpendənsi dɪˈpendənsi dɪˈpendənsi
